StoryID,SentenceID,Character,normalized_characters
100,7,I Bikul,i bikul
100,8,I Bikul,i bikul
100,9,Pan Tuung Kuning,pan tuung kuning
100,9,I Bikul,i bikul
100,10,Bikule ento,bikule ento
100,11,bikule ento,bikule ento
100,12,Mantri Koripan,mantri koripan
100,13,rabin idane,rabin ida
100,14,rabin idane,rabin ida
100,15,rabin idane,rabin ida
100,16,okan idane,okan ida
100,17,Aji,aji
100,17,aji,aji
100,17,i biang,i biang
100,17,ajin idane,ajin ida
100,17,cening,cening
100,17,biang ceninge,biang ceninge
100,18,Aji,aji
100,19,Raden Galuh,raden galuh
100,19,biange,biange
100,21,bikule ento,bikule ento
100,21,biange,biange
100,21,biangne,biang
100,22,biang,biang
100,24,Raden Galuh,raden galuh
100,25,ajin idane,ajin ida
100,25,Cening Galuh,cening galuh
100,25,Raden Galuh,raden galuh
100,26,Raden Galuh,raden galuh
100,27,ajin idane,ajin ida
100,30,Raden Galuh,raden galuh
100,31,ajin idane,ajin ida
100,32,okane,oka
100,33,okane,oka
100,34,okane,oka
100,34,i biang,i biang
100,34,Aji,aji
100,34,cening aji,cening aji
100,34,biange,biange
100,35,cening,cening
100,35,okane,oka
100,36,okane,oka
100,37,Ida Mantri Koripan,ida mantri koripan
101,0,Pan Mangut,pan mangut
101,2,Pan Mangut,pan mangut
101,4,Jro Kelihan Desa,jro kelihan desa
101,4,Pan Mangut,pan mangut
101,5,Pan Mangut,pan mangut
101,6,Jro Kelihan Desa,jro kelihan desa
101,7,Pan Mangut,pan mangut
101,9,Jro Kelihan Desa,jro kelihan desa
101,9,Pan Mangut,pan mangut
101,10,Jro Kelihan Desa,jro kelihan desa
101,12,Jro Kelihan Desa,jro kelihan desa
101,12,Pan Mangut,pan mangut
101,13,Jro Kelihan Desa,jro kelihan desa
101,13,Pan Mangut,pan mangut
101,13,Pan Mangut,pan mangut
101,14,Jro Kelihan Desa,jro kelihan desa
101,16,Jro Kelihan Desa,jro kelihan desa
101,16,Pan Mangut,pan mangut
101,18,Pan Mangut,pan mangut
101,20,Pan Mangut,pan mangut
101,21,Pan Mangut,pan mangut
101,26,Pan Mangut,pan mangut
101,27,Pan Mangut,pan mangut
101,30,Pan Mangut,pan mangut
101,31,Pan Mangut,pan mangut
101,33,Pan Mangut,pan mangut
101,34,Pan Mangut,pan mangut
101,39,Pan Mangut,pan mangut
101,40,Liu anake,liu anake
101,40,Pan Mangut,pan mangut
101,42,Pan Mangut,pan mangut
101,44,liu anake,liu anake
101,44,Pan Mangut,pan mangut
101,44,liu anake,liu anake
101,44,Pan Mangut,pan mangut
101,45,Pan Mangut,pan mangut
101,46,anak makita matakon,anak makita matakon
101,46,Pan Mangut,pan mangut
101,47,Pan Mangut,pan mangut
101,54,krama desane,krama desa
102,0,I Kedis cangak,i kedis cangak
102,0,padanda baka,padanda baka
102,1,ulame,ulame
102,3,ulam,ulam
102,3,I Kedis Cangak,i kedis cangak
102,5,ulam,ulam
102,5,Sang Cangak,sang cangak
102,5,ulam,ulam
102,6,akeh ulame,akeh ulame
102,6,sang cangak,sang cangak
102,6,Sang cangak,sang cangak
102,6,ulam,ulam
102,6,Sang Cangak,sang cangak
102,6,para ulame,para ulame
102,7,Sang Cangak,sang cangak
102,7,bapa,bapa
102,8,bapa,bapa
102,9,bapa,bapa
102,10,bapa,bapa
102,10,makasami ulame,makasami ulame
102,10,sang cangak,sang cangak
102,11,Sang Cangak,sang cangak
102,12,para ulame,para ulame
102,13,para mendega,para mendega
102,13,ulame sami,ulame sami
102,14,Makasami ulame,makasami ulame
102,15,Para ulame,para ulame
102,16,Sang Pedanda Baka,sang pedanda baka
102,19,para ulame,para ulame
102,20,ulam,ulam
102,20,Sang cangak,sang cangak
102,21,i yuyu,i yuyu
102,22,sang cangak,sang cangak
102,22,pedanda baka,pedanda baka
102,23,sang yuyu,sang yuyu
102,24,sang cangak,sang cangak
102,25,sang yuyu,sang yuyu
102,27,i yuyu,i yuyu
102,27,sang cangake,sang cangake
102,27,ulame,ulame
102,28,I yuyu,i yuyu
102,30,Sang cangak,sang cangak
102,30,i yuyu,i yuyu
102,31,I yuyu,i yuyu
102,31,sang cangak,sang cangak
102,31,sang yuyu,sang yuyu
103,0,Prabu Pajajaran,prabu pajajaran
103,0,Raden Jajarpikatan,raden jajarpikatan
103,3,tukang tenung,tukang tenung
103,4,tukang tenung,tukang tenung
103,4,Ida Raden Jajarpikatan,ida raden jajarpikatan
103,5,Ida Raden Jajarpikatan,ida raden jajarpikatan
103,7,Raden Jajarpikatan,raden jajarpikatan
103,8,Raden Jajarpikatan,raden jajarpikatan
103,10,Widiadari,widiadari
103,11,Widiadari Nilotama,widiadari nilotama
103,13,Widiadari Nilotama,widiadari nilotama
103,14,Raden Jajarpikatan,raden jajarpikatan
103,15,Widiadari,widiadari
103,15,jerone,jero
103,15,jerone,jero
103,16,jerone,jero
103,16,Widiadari Nilotama,widiadari nilotama
103,17,jerone,jero
103,18,Jerone,jero
103,19,Widiadari Nilotama,widiadari nilotama
103,19,jerone,jero
103,19,jerone,jero
103,20,Widiadari Nilotama,widiadari nilotama
103,20,Raden Bang Paguyangan,raden bang paguyangan
103,21,Widiadari Nilotama,widiadari nilotama
103,21,rabine,rabi
103,21,Beli,beli
103,21,okan beline,okan beli
103,23,Raden Jajarpikatan,raden jajarpikatan
103,23,rabine,rabi
103,23,Widiadari Nilotama,widiadari nilotama
103,25,rabinida,rabinida
103,27,Widiadari Nilotama,widiadari nilotama
103,28,Widiadari Nilotama,widiadari nilotama
103,29,Widiadari Nilotama,widiadari nilotama
103,29,rabine,rabi
103,29,Beli,beli
103,29,beli,beli
103,29,beli,beli
103,29,okan beline,okan beli
103,29,nan,nan
103,30,Raden Jajarpikatan,raden jajarpikatan
103,30,rabine,rabi
104,1,Sang Prabu Manu Tuturan Surya Wangsa,sang prabu manu tuturan surya wangsa
104,2,Sang Prabhu Dasaratha,sang prabhu dasaratha
104,4,Ida Sang Prabhu,ida sang prabhu
104,5,Dang Hyang Purohita,dang hyang purohita
104,7,Ida Sang Prabu,ida sang prabu
104,9,para rabin Idane,para rabin ida
104,10,para baudanda,para baudanda
104,10,para wikune,para wiku
104,12,Sang Prabhu Dasaratha,sang prabhu dasaratha
104,13,Panangkilane,panangkila
104,14,Sang Prabhu,sang prabhu
104,14,para panjake,para panjake
104,16,Panangkilane,panangkila
104,16,Ida Sang Prabu,ida sang prabu
104,16,para wiku,para wiku
104,16,baudandan Ida,baudandan ida
104,17,lanang-lanang,lanang-lanang
104,17,istri-istri,istri-istri
104,18,Para bala wargin Ida,para bala wargin ida
104,18,para agung,para agung
104,18,para wikune,para wiku
104,19,wikune,wiku
104,19,Ida Rsi Srengga,ida rsi srengga
104,20,Ida Rsi Srengga,ida rsi srengga
104,21,para panjake,para panjake
104,23,Ida Rsi Srengga,ida rsi srengga
104,23,Ida Bhatara Brahma,ida bhatara brahma
104,24,Ida Rsi Srengga,ida rsi srengga
104,24,Ida Bhatara Brahma,ida bhatara brahma
104,24,Ida Rsi,ida rsi
104,25,Ida Sang Prabhu,ida sang prabhu
104,26,pramisuarin Ida Sang Prabhu,pramisuarin ida sang prabhu
104,27,rabin Sang Prabhu,rabin sang prabhu
104,28,Sang Rama,sang rama
104,28,Sang Bharata,sang bharata
104,28,Sang Laksmana,sang laksmana
104,28,Ida Sang Satrugna,ida sang satrugna
105,0,Ida Sang Prabhu,ida sang prabhu
105,1,Prabhune,prabhu
105,2,Ida Raden Galuh Daha,ida raden galuh daha
105,3,ajine,aji
105,3,Ratu aji,ratu aji
105,5,anake agung,anake agung
105,5,panyrowane,panyrowa
105,5,I Nanak Galuh,i nanak galuh
105,7,Raden Galuh,raden galuh
105,7,panyrowan,panyrowan
105,7,I Nginte,i nginte
105,7,I Ngemban,i ngemban
105,11,Raden Galuh,raden galuh
105,11,panyrowane,panyrowa
105,13,I Nginte,i nginte
105,13,Ngemban,ngemban
105,13,Raden Galuh,raden galuh
105,14,panyrowane,panyrowa
105,15,Ida Raden Galuh,ida raden galuh
105,15,anake agung,anake agung
105,16,panyrowane,panyrowa
105,16,anake agung,anake agung
105,17,Ratu Dewa Agung,ratu dewa agung
105,17,Ida Raden Galuh,ida raden galuh
105,18,Raden Galuhe,raden galuhe
105,19,Ida Sang Prabhune,ida sang prabhu
105,19,Raden Galuh,raden galuh
105,21,Raden Galuhe,raden galuhe
105,21,I Sampi Wadak,i sampi wadak
105,23,I Sampi Wadak,i sampi wadak
105,23,I Raden Galuh,i raden galuh
105,24,I Sampi,i sampi
105,24,I Raden Galuh,i raden galuh
105,25,I Sampi Wadak,i sampi wadak
105,25,Jro Istri,jro istri
105,25,Jrone,jro
105,25,Jrone,jro
105,26,I Sampi,i sampi
105,26,Idane Raden Galuh,ida raden galuh
105,26,Jro Sampi,jro sampi
105,26,okan Sang Prabhu Daha,okan sang prabhu daha
105,28,I Sampi Wadak,i sampi wadak
105,29,I Sampi Wadak,i sampi wadak
105,29,I Galuh,i galuh
105,30,I Sampi Wadak,i sampi wadak
105,30,Ida Raden Galuh,ida raden galuh
105,31,Ida Raden Galuh,ida raden galuh
105,31,I Sampine,i sampi
105,32,I Raden Galuh,i raden galuh
105,33,I Raden Galuh,i raden galuh
105,34,I Sampi Wadak,i sampi wadak
105,34,Me Lutung,me lutung
105,34,I Sampine,i sampi
105,35,Raden Galuh,raden galuh
105,35,Me Lutung,me lutung
105,35,Raden Galuh,raden galuh
105,36,Me Lutung,me lutung
105,37,Ratu Dewa Ayu,ratu dewa ayu
105,38,I Sampi Wadak,i sampi wadak
105,40,I Sampi Wadak,i sampi wadak
105,41,Me Lutung,me lutung
105,41,Me Lutung,me lutung
105,42,I Dewa Ayu,i dewa ayu
105,45,I Lutung,i lutung
105,45,Raden Galuh,raden galuh
105,45,Me Lutung,me lutung
105,46,Raden Galuh,raden galuh
105,46,Me Lutung,me lutung
105,47,I Sampi Wadak,i sampi wadak
105,47,Raden Galuh,raden galuh
105,48,Sang Sampi,sang sampi
105,48,Raden Galuh,raden galuh
105,49,I Sampi Wadak,i sampi wadak
105,49,Me Lutung,me lutung
105,50,I Lutung,i lutung
105,50,I Sampi Wadak,i sampi wadak
105,51,Lutung,lutung
105,51,Lutung,lutung
105,51,Raden Galuh,raden galuh
105,52,I Lutung,i lutung
105,55,I Sampi,i sampi
105,56,I Sampi,i sampi
105,56,I Lutung,i lutung
105,56,I Sampi Wadak,i sampi wadak
105,57,I Lutung,i lutung
105,58,I Sampi Wadak,i sampi wadak
105,59,I Sampi,i sampi
105,59,I Raden Galuh,i raden galuh
105,61,Raden Galuh,raden galuh
105,61,Me Lutung,me lutung
105,62,I Lutung,i lutung
105,62,I Sampi,i sampi
105,63,Sampi,sampi
105,63,Raden Galuh,raden galuh
105,65,I Sampi Wadak,i sampi wadak
105,69,I Sampi Wadak,i sampi wadak
105,70,I Sampi,i sampi
105,70,I Lutung,i lutung
105,71,I Sampi Wadak,i sampi wadak
105,72,I Sampi Wadak,i sampi wadak
105,72,Raden Galuh,raden galuh
105,72,I Sampi,i sampi
105,72,I Lutung,i lutung
105,73,I Lutung,i lutung
105,73,I sampi,i sampi
105,74,Lutung,lutung
105,74,I Raden Galuh,i raden galuh
105,77,I Sampi,i sampi
105,78,I Sampi,i sampi
105,78,I Lutung,i lutung
105,79,I Sampi Wadak,i sampi wadak
105,79,Raden Galuh,raden galuh
105,80,I Lutung,i lutung
105,81,I sampi,i sampi
105,81,I Lutung,i lutung
105,82,I sampi,i sampi
105,82,I Lutung,i lutung
105,82,I Lutung,i lutung
105,83,I sampi,i sampi
105,83,I Lutung,i lutung
105,84,Lutung,lutung
105,85,raden galuh,raden galuh
105,87,I Lutung,i lutung
105,88,I sampi,i sampi
105,88,I sampi,i sampi
105,89,raden galuh,raden galuh
105,91,I sampi wadak,i sampi wadak
105,93,I sampi,i sampi
105,94,sampi wadak,sampi wadak
105,94,raden galuh,raden galuh
105,94,I Sampi Wadake,i sampi wadake
105,95,raden galuh,raden galuh
105,96,I Sampi Wadak,i sampi wadak
105,96,raden galuh,raden galuh
105,97,Galuh Daha,galuh daha
105,98,bapa,bapa
105,98,bapa,bapa
105,98,Sampi Wadak,sampi wadak
105,99,I Mantri Koripan,i mantri koripan
105,101,Raden Galuh,raden galuh
105,101,Men Lutunge,men lutunge
105,102,I Lutung,i lutung
105,102,Raden Galuh,raden galuh
105,103,Kedis-kedise,kedis-kedise
105,103,Raden Galuh,raden galuh
105,105,Kedise,kedise
105,105,I Lutunge,i lutunge
105,107,I Lutung,i lutung
105,107,Kedise,kedise
105,108,kedis,kedis
105,109,kedise,kedise
105,111,meme Lutung,meme lutung
105,112,I Lutung,i lutung
105,113,Raden Galuh,raden galuh
105,113,I Lutunge,i lutunge
105,113,I Lutung,i lutung
105,113,I Raden Galuhe,i raden galuhe
105,113,I Lutung,i lutung
105,116,I Lutung,i lutung
105,116,I Rangsasa,i rangsasa
105,117,I rangsasa,i rangsasa
105,119,I Lutung,i lutung
105,120,raden galuh,raden galuh
105,121,me Lutung,me lutung
105,122,meme,meme
105,122,memene,meme
105,123,Ratu dewa ayu,ratu dewa ayu
105,129,I Lutung,i lutung
105,129,I rangsasa,i rangsasa
105,130,I rangsasa,i rangsasa
105,130,I rangsasa,i rangsasa
105,133,I Rangsasa,i rangsasa
105,135,I Rangsasa,i rangsasa
105,136,I Lutung,i lutung
105,139,I Lutung,i lutung
105,141,I Lutung,i lutung
105,141,I Rangsasa,i rangsasa
105,142,I Lutunge,i lutunge
105,145,I Lutung,i lutung
105,145,I Rangsasa,i rangsasa
105,147,Raden Galuh,raden galuh
105,148,Raden Galuh,raden galuh
105,148,I Rangsasa,i rangsasa
105,149,Raden Galuh,raden galuh
105,150,Raden Galuh,raden galuh
105,152,I Radem Galuh,i radem galuh
105,156,I Lutung,i lutung
105,158,I Lutung,i lutung
105,159,i raden galuh,i raden galuh
105,161,I Lutung,i lutung
105,162,I Lutung,i lutung
105,162,Raden Galuh,raden galuh
105,163,meme Lutung,meme lutung
105,163,meme,meme
105,163,meme,meme
105,164,Ratu Dewa Ayu,ratu dewa ayu
105,165,meme,meme
105,166,I Rangsasane,i rangsasa
105,168,I Rangsasa,i rangsasa
105,169,meme,meme
105,170,meme,meme
105,170,memene,meme
105,171,I Rangsasa,i rangsasa
105,172,Ratu Dewa Ayu,ratu dewa ayu
105,172,I Rangsasa,i rangsasa
105,173,I Rangsasa,i rangsasa
105,175,meme,meme
105,175,Me Lutung,me lutung
105,179,Raden Galuh,raden galuh
105,179,I Lutung,i lutung
105,180,raden galuh,raden galuh
105,181,Raden Galuh,raden galuh
105,183,I Lutung,i lutung
105,183,I Rangsasane,i rangsasa
105,184,I Rangsasa,i rangsasa
105,184,I Lutung,i lutung
105,185,Lutung,lutung
105,187,Raden Galuh,raden galuh
105,194,Raden Galuh,raden galuh
105,195,I Lutung,i lutung
105,195,I Rangsasa,i rangsasa
105,195,I Lutung,i lutung
105,196,Lutung,lutung
105,196,Raden Galuh,raden galuh
105,197,I Lutung,i lutung
105,198,Raden Galuh,raden galuh
105,199,Lutung,lutung
105,200,I Lutung,i lutung
105,201,I Rangsasa,i rangsasa
105,203,ratu dewa ayu,ratu dewa ayu
105,204,I Raden Galuh,i raden galuh
105,204,I Lutung,i lutung
105,205,Raden Galuh,raden galuh
105,207,I Lutung,i lutung
105,207,I Rangsasane,i rangsasa
105,208,I Lutung,i lutung
105,210,I Lutung,i lutung
105,213,Raden Galuh,raden galuh
105,214,I Rangsasa,i rangsasa
105,215,Raden Galuh,raden galuh
105,216,I Lutung,i lutung
105,217,I Raden Galuh,i raden galuh
105,218,Raden Galuh,raden galuh
105,218,I Rangsasa,i rangsasa
105,224,I Lutung,i lutung
105,225,I Rangsasa,i rangsasa
105,225,I Raden Galuh,i raden galuh
105,226,I Lutung,i lutung
105,228,ratu Raden Galuh,ratu raden galuh
105,229,I Dewa Ayu,i dewa ayu
105,229,I Rangsasa,i rangsasa
105,230,Raden Galuh,raden galuh
105,230,I Lutunge,i lutunge
105,231,dewa ayu,dewa ayu
105,232,I Rangsasa,i rangsasa
105,236,Raden Galuh,raden galuh
105,236,I Rangsasa,i rangsasa
105,238,I Rangsasa,i rangsasa
105,238,I Lutung,i lutung
105,240,Raden Galuh,raden galuh
105,241,I Lutung,i lutung
105,242,Raden Galuh,raden galuh
105,243,me Lutung,me lutung
105,243,I Rangsasa,i rangsasa
105,244,ratu dewa ayu,ratu dewa ayu
105,245,I Rangsasa,i rangsasa
105,248,I Raden Galuh,i raden galuh
105,249,Raden Galuh,raden galuh
105,249,I Rangsasa,i rangsasa
105,249,I Lutung,i lutung
105,250,Rangsasane,rangsasa
105,251,I Rangsasane,i rangsasa
105,252,I Rangsasa,i rangsasa
105,252,Raden Galuh,raden galuh
105,252,galuh Daha,galuh daha
105,252,bapa,bapa
105,254,I Mantrin Koripan,i mantrin koripan
105,256,Raden Galuh,raden galuh
105,256,I Lutung,i lutung
105,256,ida mantrin Koripan,ida mantrin koripan
105,257,Raden Galuh,raden galuh
105,258,I Lutung,i lutung
105,258,I Raden Galuhe,i raden galuhe
105,259,I Raden Galuh,i raden galuh
105,261,I Lutung,i lutung
105,262,I Lutung,i lutung
105,263,Raden Galuh,raden galuh
105,263,I Raden Galuh,i raden galuh
105,264,Ida Raden Mantri,ida raden mantri
105,264,I Patih,i patih
105,265,Kaka patih,kaka patih
105,265,kaka patih,kaka patih
105,266,ratu dewa agung,ratu dewa agung
105,267,I Patih,i patih
105,268,I Patih,i patih
105,269,I Patih,i patih
105,269,ida Raden Mantri,ida raden mantri
105,270,Ratu dewa agung,ratu dewa agung
105,272,Raden Mantri,raden mantri
105,273,I Raden Mantri,i raden mantri
105,273,I Raden Galuh,i raden galuh
105,274,Raden Galuh,raden galuh
105,274,Raden Mantri,raden mantri
105,275,I Raden Galuh,i raden galuh
105,276,I Raden Galuh,i raden galuh
105,276,I Raden Mantri,i raden mantri
105,279,I Mantri Koripan,i mantri koripan
105,281,I Rade Galuh,i rade galuh
105,281,I Lutung,i lutung
105,281,meme Lutung,meme lutung
105,282,parekane,pareka
105,282,I Lutung,i lutung
105,283,parekane,pareka
105,283,I Lutung,i lutung
105,283,Ida Raden Galuh,ida raden galuh
105,284,I Lutung,i lutung
105,285,I Raden Galuh,i raden galuh
105,285,Ida Raden Mantri,ida raden mantri
105,285,Raden Galuh,raden galuh
105,286,Ida sang Prabhu,ida sang prabhu
105,286,okane,oka
105,286,Prameswari,prameswari
105,286,I Galuh Daha,i galuh daha
105,287,Raden Galuh,raden galuh
105,287,I Raden Mantri,i raden mantri
105,288,Ida Sang Prabhu,ida sang prabhu
105,288,Ida Prameswari,ida prameswari
106,0,Ingtai Nyonyah,ingtai nyonyah
106,0,Nyonyah Ingtai,nyonyah ingtai
106,1,Nyonyah Ingtai,nyonyah ingtai
106,1,biang,biang
106,1,ajine,aji
106,2,biang,biang
106,2,ajine,aji
106,2,Nyonyah Ingati,nyonyah ingati
106,2,biang,biang
106,2,ajine,aji
106,3,Nyonyah Ingtai,nyonyah ingtai
106,4,I Babah Sampik,i babah sampik
106,4,Nyonyah Ingtai,nyonyah ingtai
106,7,I Babah Sampik,i babah sampik
106,7,Nyonyah Ingtai,nyonyah ingtai
106,9,Ni Ingtai,ni ingtai
106,9,I Babah Sampik,i babah sampik
106,10,I Nyonyah Ingtai,i nyonyah ingtai
106,11,I Babah Sampik,i babah sampik
106,13,Ni Nyonyah,ni nyonyah
106,13,I Babah Sampik,i babah sampik
106,13,I Babah Sampik,i babah sampik
106,13,Ni Nyonyah Ingtai,ni nyonyah ingtai
106,13,I Babah Sampik,i babah sampik
106,15,Ni Nyonyah Ingtai,ni nyonyah ingtai
106,16,I Babah Sampik,i babah sampik
106,17,I Babah Sampik,i babah sampik
106,17,Ni Nyonyah Ingtai,ni nyonyah ingtai
106,18,I Babah Sampik,i babah sampik
106,18,I Congliwat,i congliwat
106,18,Ni Nyonyah,ni nyonyah
106,19,Ni Nyonyah,ni nyonyah
106,20,I Babah Sampik,i babah sampik
106,21,Ni Nyonyah,ni nyonyah
106,22,Ni Nyonyah,ni nyonyah
106,22,I Babah Sampik,i babah sampik
106,22,Ni Nyonyah,ni nyonyah
106,22,Ni Nyonyah,ni nyonyah
106,23,I Babah Sampik,i babah sampik
106,24,I Babah Sampik,i babah sampik
106,24,Ni Nyonyah Ingtai,ni nyonyah ingtai
106,25,Nyonyah Ingtai,nyonyah ingtai
106,25,I Babah Sampik,i babah sampik
106,26,I Babah Sampik,i babah sampik
106,27,I Babah Sampik,i babah sampik
106,27,Ni Nyonyah Ingtai,ni nyonyah ingtai
106,28,Ni Nyonyah,ni nyonyah
106,28,I Bandar Macun,i bandar macun
106,29,Ni Nyonyah,ni nyonyah
106,30,I Macun,i macun
106,30,Ni Nyonyah,ni nyonyah
106,30,I Babah Sampik,i babah sampik
107,0,Sang Prabhu Aji Dharma,sang prabhu aji dharma
107,1,Tandamantri,tandamantri
107,1,Baudanda,baudanda
107,1,panjakidane,panjakida
107,3,para istine,para isti
107,4,para buronne,para buron
107,4,parekane,pareka
107,5,Ida Sang Prabhu,ida sang prabhu
107,6,Ida Ula Deles,ida ula deles
107,6,Naga Gini,naga gini
107,6,putran Sang Ananta Boga,putran sang ananta boga
107,7,Ula Deles,ula deles
107,7,Sang Naga Gini,sang naga gini
107,8,Naga Gini,naga gini
107,8,Sang Ananta Boga,sang ananta boga
107,8,Sang Prabhu Aji Dharma Wirosa,sang prabhu aji dharma wirosa
107,9,Sang Ananta Boga,sang ananta boga
107,9,Sang Prabhu Aji Dharma,sang prabhu aji dharma
107,10,Sang Ananta Boga,sang ananta boga
107,10,sang Prabhu,sang prabhu
107,10,tanda mantrinida,tanda mantrinida
107,11,Sang Ananta Boga,sang ananta boga
107,12,Sang Ananta Boga,sang ananta boga
107,12,Ida Sang Prabhu,ida sang prabhu
107,13,Dewa Sang Prabhu,dewa sang prabhu
107,13,I Dewa,i dewa
107,14,I Dewa,i dewa
107,14,I Dewa,i dewa
107,16,Sang Prabhu,sang prabhu
107,16,tanda mantrine,tanda mantri
107,17,prameswari,prameswari
107,17,panjake,panjake
107,18,panjake,panjake
107,18,Sang Prabhu,sang prabhu
107,18,prameswarine,prameswari
107,19,cekcek luh,cekcek luh
107,19,muanine,muani
107,19,Sang Prabhu,sang prabhu
107,19,rabi,rabi
107,19,i cekcek luh,i cekcek luh
107,20,cekceke,cekceke
107,20,rabinne,rabin
107,21,Sang Prabu,sang prabu
107,21,rabinne,rabin
107,22,Bli Aji Dharma,bli aji dharma
107,22,Beli,beli
107,22,Beli,beli
107,23,beli,beli
107,23,sang isteri,sang isteri
107,24,Ida Sang Prabu,ida sang prabu
107,24,Beli,beli
107,24,adi,adi
107,24,cekceke,cekceke
107,24,muanine,muani
107,25,rabinne,rabin
107,25,cekcek,cekcek
107,25,Bli,bli
107,26,adi,adi
107,26,adi,adi
107,27,rabinne,rabin
107,28,Sang Prabu Aji Dharma,sang prabu aji dharma
107,28,rabinne,rabin
107,29,Sang Aji Dharma,sang aji dharma
107,30,panjake,panjake
107,30,Ida Sang Prabu,ida sang prabu
107,30,rabinne,rabin
107,31,Ida Sang Prabu,ida sang prabu
107,31,kambing,kambing
107,32,I Kambing muani,i kambing muani
107,32,kurenane,kurena
107,33,Luh,luh
107,33,Ida Sang Prabu,ida sang prabu
107,34,rabi,rabi
107,34,I Kambing Luh,i kambing luh
107,34,Beli,beli
107,34,Ida Sang Prabu,ida sang prabu
107,35,Ida Sang Prabu,ida sang prabu
107,36,panjake,panjake
107,37,Ida Pedanda Siwa budha,ida pedanda siwa budha
108,3,para krama ring Majeti,para krama ring majeti
108,4,Sang Aji Saka,sang aji saka
108,5,Sang Aji Saka,sang aji saka
108,5,I Sambada,i sambada
108,5,I Dora,i dora
108,6,panjake,panjake
108,7,panjake,panjake
108,7,Sang Aji Saka,sang aji saka
108,8,ikrama,ikrama
108,10,Sang Aji Saka,sang aji saka
108,11,Sang Aji Saka,sang aji saka
108,11,parekanne,parekan
108,11,Bapa,bapa
108,11,Bapa Dora,bapa dora
108,11,Bapa Sambada,bapa sambada
108,12,Makakalih parekane,makakalih pareka
108,12,Sang Aji Saka,sang aji saka
108,13,Sang Aji Saka,sang aji saka
108,13,pandita,pandita
108,14,kalih pandita,kalih pandita
108,15,makakalih Sang Pandita,makakalih sang pandita
108,17,Sang Aji Saka,sang aji saka
108,18,Sang Nata Ratu,sang nata ratu
108,19,Dewata Nawa Cengkar,dewata nawa cengkar
108,20,ipanjak,ipanjak
108,21,panjake,panjake
108,21,Sang Prabu,sang prabu
108,21,I panjak,i panjak
108,22,Ida Sang pandita Bekung,ida sang pandita bekung
108,23,Ida bekung,ida bekung
108,25,Sang Pandita,sang pandita
108,25,Aji Saka,aji saka
108,25,Sang Aji Saka,sang aji saka
108,25,kaula-kaulane,kaula-kaula
108,25,Sang Aji Saka,sang aji saka
108,27,Dewata Cengkar,dewata cengkar
108,28,Dewata cengkar,dewata cengkar
108,28,Sang Aji Saka,sang aji saka
108,28,Ratu Sang Prabu,ratu sang prabu
108,28,sang Pandita,sang pandita
108,29,Dewata Cengkar,dewata cengkar
108,29,Dewata Cengkar,dewata cengkar
108,30,Sang Aji Saka,sang aji saka
108,31,Dewate Cengkar,dewate cengkar
108,31,Dewate Cengkar,dewate cengkar
108,31,Dewate Cengkar,dewate cengkar
108,32,Dewate Cengkar,dewate cengkar
108,32,panjak Medang Kemulan,panjak medang kemulan
108,32,Sang Aji Saka,sang aji saka
108,32,Dewate Cengkar,dewate cengkar
108,33,Sang Aji Saka,sang aji saka
108,34,Aji Saka,aji saka
108,34,parekane,pareka
108,34,I Sambada,i sambada
108,35,I Sambada,i sambada
108,36,I Dora,i dora
108,37,I Dora,i dora
108,37,I sambada,i sambada
108,37,Sang Aji Saka,sang aji saka
108,37,Dora,dora
108,38,parekane makakalih,pareka makakalih
108,38,makakalih parekane,makakalih pareka
108,39,parekan makakalih,parekan makakalih
108,39,Sang Aji Saka,sang aji saka
108,39,parekane makaklih,pareka makaklih
108,40,parekan,parekan
108,40,Sang Aji Saka,sang aji saka
109,0,Dewi kunti,dewi kunti
109,0,Sang Darma Wangsa,sang darma wangsa
109,0,Sang Bima,sang bima
109,0,Sang Arjuna,sang arjuna
109,0,Sang Nakula,sang nakula
109,0,Sang Sahadewa,sang sahadewa
109,1,Sang Panca Padawa,sang panca padawa
109,2,Ida Sang Brahmana,ida sang brahmana
109,3,Ida Brahmana lanang,ida brahmana lanang
109,4,I Raksasa Baka,i raksasa baka
109,6,Ida Brahmana lanang,ida brahmana lanang
109,6,Ida Brahmana Istri,ida brahmana istri
109,7,I Detyabaka,i detyabaka
109,9,okanne ane maraha isteri,okan ane maraha isteri
109,9,Ibu,ibu
109,9,Ibu,ibu
109,9,I Aji,i aji
109,10,adin tiange,adin tiange
109,10,I Detya Baka,i detya baka
109,11,aji,aji
109,11,Ibu,ibu
109,12,putrane sane lanang,putra sa lanang
109,12,Aji,aji
109,12,Ibu,ibu
109,12,Aji,aji
109,12,Ibu,ibu
109,12,I Detyabaka,i detyabaka
109,14,Dewi Kunti,dewi kunti
109,14,Ratu Pedanda,ratu pedanda
109,14,Pedanda,pedanda
109,14,Sang Pandita,sang pandita
109,14,Ibu,ibu
109,15,Raksasa Baka,raksasa baka
109,16,Krama desane,krama desa
109,17,Krama desane,krama desa
109,24,Ida Brahmana lanang,ida brahmana lanang
109,25,Ida Sang Brahmana,ida sang brahmana
109,25,Dewi Kunti,dewi kunti
109,25,Ratu Pedanda,ratu pedanda
109,25,Ratu,ratu
109,25,I Raksasa Baka,i raksasa baka
109,26,Dewi Kunti,dewi kunti
