StoryID,SentenceID,Character
67,38,Prit
67,39,I Perit
67,41,I Sampi
67,42,I Sampi
67,43,I Goak
67,44,I Goak
67,44,I Sampi
67,45,I Sampi
67,46,I Sampi
67,47,baburon
67,48,I Goak
67,49,I Sampi
67,49,I Goak
67,50,I Goak
67,50,I Sampi
67,51,I Sampi
67,52,I Goak
67,54,I Goak
67,55,I Sampi
67,57,I Goak
67,62,I Goak
67,63,Goak
67,66,Goak
68,1,I Sangging Lobangkara
68,2,I Sangging Lobangkara
68,2,Bhatara klungkung
68,2,I Sangging Lobangkara
68,3,Ida Bhatara
68,3,I Sangging Lobangkara
68,6,Ida Bhatara
68,7,Ida Bhatara
68,7,Ratu Bhatara
68,10,I Sangging Lobangkara
68,11,Ida Bhatara
68,14,Sangging Lobangkara
68,18,I Sangging Lobangkara
68,19,Ida Bhatara
68,20,Ida Bhatara
68,21,Ida Batara
68,21,Sangging Lobangkara
68,21,Ratu Bhatara
68,21,Ida Bhatara
68,25,Ida Bhatara
68,27,I Sangging Lobangkara
68,27,Ratu Bhatara
68,28,Ida Bhatara
68,28,I Sangging Lobangkara
68,28,I Sangging Lobangkara
68,31,Sangging Lobangkara
69,1,I Kancil
69,4,I Kancil
69,5,I Kancil
69,6,I Siput
69,6,I Siput
69,7,I Siput
69,8,I Siput
69,8,timpal-timpalne
69,9,I Kancil
69,10,I Kancil
69,10,I Siputane
69,11,I Siput
69,12,I Kancil
69,12,I Siput
69,12,timpal-timpalne
69,13,I Siput
69,14,I Kancil
69,14,I Siput
69,15,I Kancil
69,15,I Siput
69,16,I Kancil
69,16,Siput
69,17,I Siput
69,17,timpal-timpalne
69,18,siput-siput uling alase
69,19,I Siput
69,19,siput-sipute
69,19,I Kancil
69,19,I Siput
69,20,Siput ane malunan
69,21,I Siput
69,21,I Kancil
69,22,I Siput
69,22,I Kancil
69,24,sipute liu pesan
69,25,I Kancil
69,25,sipute liu
69,26,I Kancil
69,26,I Siput
69,26,Siput
69,26,I Siput
69,28,Kancil
69,29,I Kancil
69,30,I Siput
69,30,I Kancil
69,31,I Siput
69,32,I Kancil
69,33,I Kancil
69,33,I Siput
69,34,I Siput
69,34,I Kancil
70,1,tuma
70,3,I Titih
70,4,I Tuma
70,4,I Tuma
70,5,I Titih
70,5,jero gede
70,5,jerone
70,6,jerone
70,8,jerone
70,9,sisian jerone
70,11,I Tuma
70,11,Titih
70,17,I Titih
70,19,I Titih
70,19,sisian I Tuma
70,20,ida anake agung
70,21,I Titih
70,22,I Tuma
70,22,Tittih
70,22,ida anake agung
70,24,I Titih
70,24,ida anake agung
70,25,Ida anake agung
70,26,I Titih
70,26,parekanne
70,27,Parekanne
70,28,I Titih lua muani
70,29,I Tuma
70,31,I Tuma
70,31,I Titih
71,1,I Pudak
71,5,kurenane
71,6,Kurenane
71,9,I Pudak
71,10,I Pudak
71,10,kurenane
71,10,Wayan
71,10,Wayan
71,12,kurenane
71,13,I Pudak
71,14,I Pudak
71,14,kurenane
71,15,memen anake cerik ento
71,19,memen anake cerik
71,20,memen anake cerik
71,23,Ni Tuwung Kuning
71,24,anake cerik
71,25,dadongne
71,26,meme
71,26,meme
71,27,anake cerik
71,28,Meme
71,28,I cening
71,29,bapanne
71,30,I cening
71,31,I cening
71,31,meme
71,32,meme
71,32,I cening
71,32,bapanne
71,33,memene
71,33,anake cerik
71,35,memene
71,35,anake cerik
71,36,bapane
71,39,Ni Tuwung Kuning
71,40,I Pudak
71,42,Kurenane
71,44,kurenane
71,45,Kurenane
71,46,Ni Tuwung Kuning
71,48,Ni Tuwung Kuning
71,49,dedarine
71,49,Ni Tuwung Kuning
71,50,Ni Tuwung Kuning
71,51,I Pudak
71,53,I Pudak
71,54,I Pudak
71,55,I Pudak
72,3,I Ubuh
72,4,I Ubuh
72,4,pekakne
72,6,I Ubuh
72,7,pekakne
72,8,I Ubuh
72,9,pekakne
72,10,I Ubuh
72,19,pekakne
72,25,Pekakne
72,26,I Ubuh
72,28,Pekakne
72,29,I Ubuh
72,29,Pekak
72,37,I Ubuh
72,38,tonya
72,43,I Ubuh
72,43,tonyane ento
72,45,I Ubuh
72,49,I Tonya
72,51,U-buh
72,54,I Gede Urub
72,60,I Ubuh
72,61,Ubuh
72,62,I Ubuh
72,63,I Gede Urub
72,64,I Ubuh
72,65,pekakne
72,66,tonyane ento
72,69,I Ubuh
72,73,Sang Prabu
72,80,Anake agung
72,83,anake agung ento
72,87,Anake agung
72,88,I Ubuh
72,89,I Ubuh
72,90,Anake agung
72,90,I Ubuh
72,91,Gede Urub
72,91,Gede Urub
72,91,Gede Urub
72,93,I Ubuh
72,95,I Ubuh
72,96,Anake agung
72,98,I Ubuh
73,1,I Wingsata
73,1,I Sigara
73,5,I Segara
73,6,I Wingsata
73,7,I Sigara
73,8,I Sigara
73,9,I Sigara
73,16,I Wingsata
73,16,Sigara
73,19,I Sigara
73,20,I Wingsata
73,22,I Wingsata
73,27,anak tua matengkuluk
73,27,I Sigara
73,28,I Sigara
73,28,anake lingsir ento
73,28,jero anak lingsir
73,29,Jerone
73,29,anake lingsir
73,29,Cening
73,29,Cening
73,29,I Sigara
73,29,I Sigara
73,29,I Sigara
73,31,I Sigara
73,32,Jero anak lingsir
73,32,Jerone
73,32,anake lingsir
73,32,Cening
73,32,bapa
73,32,I Kaki Buyut
73,33,Bapa
73,33,Cening
73,33,Cening
73,34,Ida Sang Hyang Widhi
73,36,Cening
73,36,Cening
73,36,bapa
73,39,Ki Buyut
73,39,I Kaki Buyut
73,40,I Sigara
73,50,I Wingsata
73,51,I Sigara
73,53,I Sigara
73,53,I Kaki Buyut
73,54,I Sigara
73,54,I Wingsata
73,56,I Wingsata
73,57,I Sigara
73,58,I Sigara
73,60,I Wingsata
73,61,I Sigara
73,64,I Wingsata
73,65,I Sigara
73,66,I Wingsata
73,68,I Wingsata
73,71,I Wingsata
73,72,I Wingsata
73,76,I Sigara
73,77,I Sigara
74,3,I Jayaprana
74,4,Jayaprana
74,4,Jayaprana
74,5,Jayaprana
74,5,Ida Anake Agung
74,5,Jayaprana
74,6,Jayaprana
74,7,I Jayaprana
74,8,Ida Anake Agung
74,8,Jayaprana
74,9,I Jayaprana
74,10,I Jayaprana
74,10,Ida Anake Agung
74,11,I Jayaprna
74,12,I Jayaprana
74,13,Ni Layonsari
74,14,I Jayaprana
74,14,Ni Layonsari
74,14,Ni Layonsari
74,14,Ni Layonsari
74,14,Jayaprana
74,15,Jayaprana
74,15,Jayaprana
74,16,Ida Anake Agung
74,17,I Jayaprana
74,17,Jero Bendesa
74,18,Jayaprana
74,18,Jayaprana
74,18,Jero bendesa
74,19,Jero Bendesa
74,19,I Jayaprana
74,19,Jero Bendesa
74,20,Jero bendesa
74,20,Ni Layonsari
74,21,Ida Anake Agung
74,22,I jayaprana
74,22,anake agung
74,22,Jero Bendesa
74,22,Ni Layonsari
74,23,Ida Anake Agung
74,23,Ida anake agung
74,24,Ida Anake Agung
74,24,prabekel sami
74,25,I Jayaprana
74,25,layonsari
74,26,Ida Anake Agung
74,26,I Jayaprana
74,26,Ni Layonsari
74,27,Anake Agung
74,28,Ida anake Agung
74,29,Jayaprana
74,29,Ida Anake Agung
74,30,Jayaprana
74,30,Ida Anake Agung
74,30,prabekel sareng sinamian
74,30,Jayaprana
74,30,Jayaprana
74,31,Ni Layonsari
74,33,prebekel
74,33,Jayaprana
74,33,Jayaprana
74,33,Anake Agung
74,33,Jayaprana
74,34,I Saunggaling
74,35,Jayaprane
74,35,Layonsari
74,35,Ida Anake agung
74,35,I Jayaprana
74,36,Jayaprana
74,37,Jayaprana
74,38,Jayaprana
74,38,Jayaprana
74,39,Jayaprana
74,39,prebekel
74,39,Jayaprana
74,41,Jayaprana
74,41,Layonsari
74,42,Jayaprana
74,43,I jayaprana
74,44,Jayaprana
74,47,I Jayaprana
74,47,I Saunggaling
74,47,I Jayaprana
74,48,I Saunggaling
74,48,I Jayaprana
74,48,anake agung
74,52,prebekel
74,53,Ni Layonsari
74,54,Ni Layonsari
74,55,Jayaprana
74,55,Layonsari
75,1,gurun pagep
75,5,Dane gurun pagep
75,7,rare ngeling
75,8,rarene ne ngeling punika
75,8,leyak sareng kakalih
75,8,rarene punika
75,9,rarene punika
75,10,Leyake punika
75,10,dane gurun pagep
75,11,Rarene punika
75,11,dane gurun pagep
75,11,leyak punika
75,12,leyak punika
75,12,gurun pagep
75,12,rare punika
75,13,Gurun Pagep
75,14,ni penek
75,16,dane gurun pagep
75,16,rare
75,16,Ni Penek
75,16,dane gurun pagep
75,17,dane gurun pagep
75,17,dane gurun pagep
75,18,penak
75,18,pianake
75,18,ni penak
75,19,rare punika
75,19,pianak ipun
75,19,rare
75,20,gurun pagep
75,20,rarene punika
75,20,gurun pagep
75,20,rarene punika
75,21,Ni Penek
75,21,rarene punika
75,21,pianak ipun
75,21,dane gurun pagep
75,22,dane gurun pagep
75,22,pianak nyaine
75,23,Ni Penek
75,24,brayan ipun ni penak
75,24,rarene punika
75,26,pianak ipun
75,26,pianak ipun
76,1,Prabu Suliawana
76,1,panjak idane
76,1,kedis Geruda
76,2,Kedise ento
76,4,Geruda
76,4,kramane
76,5,Juru borose
76,6,I Geruda
76,7,Prabu Suliawana
76,7,patih idane
76,8,kedis Gerudane
76,9,Gusti Patih
76,9,juru carik
76,10,kramane
76,12,Geruda
76,13,Bikul
76,13,juru carik purine
76,14,Kedis Geruda
76,16,I Bikul
76,17,I Geruda
76,18,I Geruda
76,18,bikul
76,20,Kul
76,20,I Geuda
76,20,I Bikul
76,21,I Bikul
76,21,I Geruda
76,22,I Bikul
76,23,I Geruda
76,24,I Bikul
76,26,Kul
76,26,I Geruda
76,27,I Bikul
76,29,I Geruda
76,30,I Bikul
76,32,I Bikul
76,32,timpal-timpalne
76,33,I Geruda
76,33,panyatusan bikul
76,34,Bikule
76,35,bikule
76,36,I Geruda
76,36,I Bikul
76,37,I Bikul
76,37,I Geruda
76,39,I Bikul
76,42,para bikule
76,43,Bikule
76,43,Prabu Suliawana
76,44,Gusti Prabu
76,44,Kedis Geruda
76,44,Gusti Prabu
76,44,panjak-panjak Puri Kertha Bumi
76,45,I Bikul
76,45,Sang Prabu Suliawana
76,46,Prabu Suliawana
76,47,Gusti Prabu
76,47,pepatih
76,47,panjak-panjak idane
76,48,Ida Sang Prabu
76,48,I Geruda
76,49,I Geruda
76,50,I Geruda
76,50,Panjak Puri Kertha Bumine
76,51,I Geruda
76,51,Panjak-panjak Puri Kertha Bumi
76,52,Gusti Prabu
76,52,I Bikul
76,52,panjak-panjak idane
76,53,Gusti Prabu
76,53,I Bikul
76,53,Geruda
76,54,I Bikul
76,55,Gusti Prabu
76,55,I Bikul
77,1,Ni Mesaba
77,1,Ni Wingsali
77,3,Ni Wingsali
77,5,Ni Mesaba
77,5,Ni Wingsali
77,6,Ni Wingsali
77,7,Ni Wingsali
77,7,memene
77,8,Meme
77,9,meme
77,10,meme
77,11,meme
77,12,Ni Mesaba
77,12,I Macan
77,12,I Macan
77,13,I Macan
77,13,Ni Mesaba
77,13,Ni Wingsali
77,14,I Macan
77,15,Ni Mesaba
77,15,macan
77,19,Ni Mesaba
77,20,I Macan
77,21,i Bojog
77,22,I Bojog
77,22,Beli
77,22,beli
77,23,I Macan
77,23,beli
77,28,I Macan
77,28,beli
77,28,beli
77,30,I Bojog
77,30,beli
77,32,I Macan
77,35,Ni Mesaba
77,35,Bojog
77,36,macan
77,40,I Macan
77,41,i Bojog
77,43,I Bojog
77,44,I Macan
77,45,I Macan
77,45,I Bojog
77,46,I Macan
78,1,Gajah ageng
78,4,I Paksi Siung luh
78,5,beline
78,7,I Gajah
78,7,beli
78,7,beli
78,8,beli
78,9,beli
78,14,luhnyane
78,15,meme
78,17,I Gajah
78,17,meme
78,18,Siunge luh
78,19,Belibis Buyang kalih
78,19,paksi Gowak Gadagan
78,19,paksi Belatuk
78,20,I Siung
78,22,I Gowak
78,22,Siung
78,23,beli
78,25,Beli
79,1,I Kidang
79,1,I Cekcek
79,2,I Kidang
79,2,timpal-timpalne
79,3,I Kidang
79,3,cekcek
79,4,I Kidange
79,4,I Kidang
79,5,I Kidang
79,5,cekcek
79,9,I Cekcek
79,9,kidang
79,11,I Kidang
79,11,Cekcek
79,12,I Cekcek
79,12,Kidang
79,13,I Kidang
79,14,I Cekcek
79,16,timpale
79,16,timpale
79,17,I Cekcek
79,17,timpalne makejang
79,18,timpalne makejang
79,18,I Cekcek
79,18,timpalne
79,19,I Kidang
79,19,beli
79,19,beli
79,20,I Kidang
79,20,I Kidang
79,20,I Kidang
79,20,beli
79,21,Cekcek
79,21,beli
79,22,I Kidang
79,23,beli
79,25,I Kidang
79,25,Cekcek
79,26,I Cekcek
79,26,I Kidang
79,27,I Cekcek
79,28,I Kidang
79,28,Cekcek
79,28,I Cekcek
79,30,I Kidang
79,30,Cekcek
79,30,I Cekcek
79,30,Kidang
79,31,I Kidang
79,31,Cekcek
79,33,I Kidang
79,34,I Kidang
79,34,Cekcek
79,34,I Cekcek
79,35,I Cekcek
79,35,Kidang
79,35,I Kidang
79,35,Cekcek
79,37,Cekcek
79,38,I Cekcek
79,38,I Cekcek
79,38,I Kidang
80,1,I Singa
80,2,I lutung
80,3,I lutung
80,4,I lutung
80,5,I Blatuk
80,6,I Lutung
80,6,Blatuk
80,7,I Blatuk
80,7,I kekawa
80,7,jero pecalang
80,8,jerone
80,9,I Lutung
80,9,I tumisi
80,9,Tumisi
80,10,I Tumisi
80,10,jero pecalang
80,10,I kunang-kunang
80,10,jerone
80,11,I lutung
80,11,I kunang-kunang
80,12,I kunang-kunang
80,13,I Lutung
80,13,I kunang-kunang
80,13,I kunang-kunang
80,14,I lutung
80,15,I kunang-kunang
80,15,jero pecalang
80,15,I Lutung
80,16,I Kunang-kunang
80,16,jero pecalang
80,17,I Beduda
80,18,jerone
80,19,I Lutung
80,19,I Beduda
80,19,I Beduda
80,20,I Lutung
80,21,beduda
80,22,I Beduda
80,22,jero pecalang
80,24,I Lutung
80,24,I Lembu
80,26,I Lutung
80,26,I Lembu
80,27,I Lembu
80,27,I Lutung
80,27,I Lembu
80,27,jero pecalang
80,28,I Lutung
80,28,lembu
80,29,prabu Singa
80,30,I Lutung
80,30,I Singa
80,30,I singane
80,30,I Lutung
80,31,I Singa
80,31,I Lutung
80,31,I Lutung
80,31,sang prabu
80,31,lembu
80,32,I Sing
80,32,I Singa
80,32,I Lembu
80,32,I Lutung
80,33,I Lembu
80,33,I Lelasan
80,34,I Lembu
80,34,I Lutung
80,34,I Singa
80,34,I Lelasan
80,34,Lembu
80,34,I Singa
80,35,I Singa
80,35,I Lutung
80,35,I Singa
80,35,I Lembu
80,35,I Lelasan
80,35,I Singa
80,35,Singa
80,35,I Lembu
80,36,I Singa
80,36,Lelasan
80,36,I Lelasan
80,36,Singa
80,38,I Singa
80,38,I Lelasan
80,39,I Singa
80,40,I Lelasan
80,40,I Singa
80,41,I Singa
80,42,I Singa
80,43,I Singa
80,43,I Lutung
81,1,I Lutung
81,2,I Lutung
81,3,I Lutung
81,4,I Beduda
81,5,Beduda
81,5,Lutung
81,5,Lutung
81,5,beduda
81,6,Beduda
81,6,Lutung
81,6,Beduda
81,6,Lutung
81,7,Beduda
81,9,Lutung
81,9,Beduda
81,9,Beduda
81,9,Lutung
81,9,Beduda
81,10,I Beduda
81,10,I Lutung
81,11,I Lutung
81,12,I Lutung
82,1,I Lutung
82,1,I Kekua
82,2,I Lutung
82,2,I Kekua
82,3,dane Dukuh Kantrungan
82,4,I Lutung
82,5,Jero Dukuh
82,5,I Kekua
82,5,I Lutung
82,5,dukuh Kantrungan
82,5,jero
82,5,Dukuh Kantrungan
82,6,I Kekua
82,7,dane dukuh
82,7,Luh Ayu Kantrungan
82,7,I Kekua
82,8,I Kekua
82,8,dane Jero Dukuh
82,9,I Lutung
82,9,I Kekua
82,9,I Kekua
82,9,Lutung
82,9,Luh Ayu Kantrungan
82,10,Luh Ayu
82,11,I Lutung
82,11,I Kekua
82,11,Kekua
82,12,I Kekua
82,12,I Lutung
82,13,I Kekua
82,14,Ni Ayu Kantrungan
82,14,I Kekua
82,14,Lutung
82,16,Jero Dukuh Kantrungan
82,16,Lutung
82,18,I Lutung
82,18,jero Dukuh
82,20,dane Jero Dukuh Kantrungan
82,21,I Lutung
82,22,Jero Dukuh
83,1,I Lutung
83,1,I Kekua
83,2,I Lutung
83,2,I Kekua
83,3,I Lutung
83,4,I Kekua
83,5,I Lutung
83,5,Kekua
83,11,Sang Lutung
83,12,I Lutung
83,12,Kekua
83,15,I Lutung
83,17,I Lutung
83,19,I Kaki Perodong
83,19,I Lutung
83,19,I Kaki Perodong
83,20,I Lutung
83,21,I Kekua
83,22,I Lutung
83,23,I kekua
83,24,I Kekua
83,24,I Lutung
83,26,I Lutung
83,26,I Kaki Perodong
83,26,I Lutung
83,27,I Kekua
83,27,I Lutung
83,28,I Lutung
83,29,I Lutung
83,29,I Kaki Perodong
83,30,I Lutung
83,31,I Kaki Perodong
84,1,I Lutung
84,1,I kambing
84,2,I Lutung
84,2,I Kambing
84,4,I Kambing
84,5,I Lutung
84,5,kambing
84,7,I Kambing
84,9,I kambing
84,9,I Lutung
84,10,I Kambing
84,11,I Kambing
84,11,I Kambing
84,11,kambing
85,2,I Lutung
85,2,I Kancil
85,5,I Kancil
85,6,I Kancil
85,6,I Lutung
85,7,Kancil
85,9,I Kancil
85,12,Kancil
85,15,I Kancil
85,16,I Kancil
85,16,I Lutung
85,18,I Lutung
85,20,Lutung
85,22,I Kancil
85,23,I Lutung
85,24,I Kancil
85,24,Lutung
85,24,I Lutung
85,25,I Kancil
85,27,I Lutung
85,28,I Kancil
85,31,I Kancil
85,32,I Kancil
85,32,I Lutung
85,33,Cil
85,33,I Lutung
85,34,Tung
85,41,I Lutung
85,43,I Lutung
85,44,Kancil
85,44,I Kancil
85,45,I Lutung
85,47,I Kancil
85,48,I Lutung
85,49,Lutung
85,50,I Kancil
85,51,I Kancil
85,51,I Lutung
85,53,I Lutung
85,54,I Lutung
85,56,I Kancil
85,57,Tung
86,1,macan
86,1,meng
86,2,I Macan
86,4,I Meng
86,4,I Macan
86,4,I Meng
86,5,I Macan
86,5,burone lenan
86,5,buron
86,6,I Macan
86,7,Burone ane lenlenan
86,7,I Macan
86,8,I Macan
86,9,burone
86,10,I Meng
86,12,I Meng
86,13,I Macan
86,13,I Meng
86,13,Macan
86,14,I Macan
86,14,I Meng
86,15,I Meng
86,16,I Macan
86,17,I Meng
86,17,Macan
86,18,I Macan
86,18,adi Meng
86,19,I Meng
86,20,I Macan
86,21,belie
86,21,i beli
86,23,I Meng
86,24,bli
86,25,bli
86,25,bli
86,26,I Macan
86,27,I Meng
86,27,I Macan
86,28,I Macan
86,28,Meng
86,31,I Meng
86,32,I Meng
87,1,Maya Danawa
87,2,Sang Maya Danawa
87,3,Sang Prabu Maya Danawa
87,3,para ratu
87,4,Sang Prabu Maya Danawa
87,5,panjaknyane
87,6,Panjake
87,8,Sang Kul Putih
87,8,para panjake
87,9,Sang Kul Putih
87,10,para janane
87,12,Ida Bhatara Indra
87,13,Sang Kul Putihe
87,13,para janane
87,14,Ida Bhatara Indra
87,14,Maya Danawa
87,15,Cening
87,15,Sang Kul Putih
87,15,Ceninge
87,16,I Maya danawa
87,17,Ida Batara Indra
87,18,para panjak suargane
87,18,Ida Bhatara Indra
87,18,Maya Danawa
87,18,patihnyane
87,18,Kala Wong
87,18,Ida Bhatara Indra
87,19,Ida Bhatara Indra
87,19,panjaknyane
87,20,para panjake
87,21,panjake
87,21,I Kala Wong
87,22,panjak Ida Bhatara Indrane
87,23,Ida Bhatara Indra
87,23,panjak Ida Bhatara Indrane
87,25,Sang Maya Danawa
87,25,I Kala Wong
87,26,Ida Bhatara Indra
87,26,I Maya Danawa
87,26,I Kala Wong
87,27,Ida Bhatara Indra
87,28,I Maya Danawa
87,28,patihnyane
88,7,pianak-pianakne
88,10,Pan Brayut
88,13,Pan Brayut
88,14,Men Brayut
88,14,pianakne
88,14,pianakne
88,14,Men Brayut
88,17,pianakne
88,18,Memene
88,18,pianake
88,19,bapanne
88,19,Men Brayut
88,20,pianak
88,23,Men Brayut
88,24,Bapanne
88,24,i bapa
88,24,i meme
88,25,pianak
88,25,bapanne
88,26,Pan Brayut
88,26,pianake
88,28,pianakne Pan Brayut
88,29,pianakne
88,31,pianak
88,31,mantune
88,31,Pan Brayut
88,32,Pan Brayut
88,32,Pangerain Jempong
88,33,Pan Brayut
88,39,Pangeran Jembong
88,40,pianak
88,40,mantu
88,41,Pan Brayut
88,42,mantune
88,42,Pan Brayut
88,42,Jero Wayan
88,42,Jerone
88,42,Jerone
88,43,De Brayut
88,43,bapanne
88,43,pianak
88,43,mantune
88,44,Mantunne luh muani
88,45,Pan Brayut
88,45,pianak
88,45,matunne
88,46,pianak
88,46,mantu
88,47,Pan Brayut
88,47,pianak
88,47,mantunne
88,52,pianak-pianak Pan Brayut
88,53,Brayut
88,54,Pan Brayut
88,54,pianak
88,54,mantunne
89,1,Men Sugih
89,1,Men Tiwas
89,2,Men Sugih
89,3,Men Tiwas
89,4,Men Tiwas
89,5,Men Tiwas
89,6,Men Sugih
89,6,Tiwas
89,7,Men Tiwas
89,9,Men Tiwas
89,10,Men Sugih
89,11,Tiwas
89,12,Men Tiwas
89,13,Men Sugih
89,14,Men Sugih
89,15,Men Sugih
89,15,Tiwas
89,16,Men Sugih
89,17,Men Tiwas
89,18,Men Tiwas
89,18,Men Sugih
89,19,Men Tiwas
89,20,Men Sugih
89,21,Tiwas
89,22,Men Tiwas
89,23,Sang Kidang
89,23,Men Tiwas
89,23,Men Tiwas
89,24,Men Sugih
89,25,Men Tiwas
89,26,Tiwas
89,26,Men Tiwas
89,27,Sang Kidang
89,27,Men Tiwas
89,29,Men Tiwas
89,30,Men Tiwas
89,30,Men Sugih
89,31,Men Tiwase
89,32,Men Sugih
89,32,Tiwas
89,33,Men Tiwas
89,33,kidang
89,36,Men Sugih
89,37,Men Sugih
89,37,Men Sugih
89,38,Sang Kidang
89,39,Men Sugih
89,39,Men Tiwas
89,40,Men Sugih
89,41,Sang Kidang
89,41,Tiwas
89,42,Men Sugih
89,43,Men Sugih
89,44,Men Sugih
90,1,Nang Cubling
90,2,bojog
90,2,bojog gede
90,2,Nang Cubling
90,2,Nang Cubling
90,3,I Bojog
90,4,bojog gede
90,4,Nang Cubling
90,4,Nang Cubling
90,5,I Bojog
90,6,bojoge
90,6,Nang Cublinge
90,7,bojog cenik
90,7,Nang Cubling
90,7,Nang Cubling
90,8,I Bojog
90,8,Nang Cubling
90,11,I Bojog
90,11,Nang Cubling
90,11,"I Bojog, Nang Cublinge"
90,12,liu bojoge
90,12,Nang Cubling
90,13,Nang Cubling
90,13,kurenanne
90,14,Nang Cubling
90,15,bojog ajaka liu
90,15,Men Cubling
90,16,Bojoge
90,16,Men Cubling
90,16,Men Cubling
90,16,Kurenan icange
90,17,I Bojog
90,17,I Bojog
90,17,Nang Cubling
90,18,Makejang bojoge
90,18,Nang Cubling
90,19,Men Cubling
90,19,Bojog makejang
90,19,bojoge makejang
90,20,bojoge
90,20,Nang Cubling
90,21,Men Cubling
90,21,bojoge
90,22,bojoge
91,2,Ni Bawang
91,2,Ni Kesuna
91,7,Ni Bawang
91,7,Ni Kesuna
91,8,Ni Bawang
91,11,meme
91,12,Ni Kesuna
91,13,Ni Kesuna
91,13,memene
91,13,Ni Bawang
91,14,Ni Bawang
91,15,Ni Bawang
91,16,Ni Bawang
91,17,kedis crukcuk kuning
91,18,Kedis Crukcuk Kuninge
91,19,Ni Bawang
91,20,Ni Bawang
91,22,Ni Kesuna
91,22,embokne
91,23,Ni Bawang
91,23,Ni Kesuna
91,24,embokne
91,25,Ni Kesuna
91,25,memenne
91,26,I Kedis Crukcuk Kuning
91,27,I Crukcuk Kuning
91,28,Ni Kesuna
92,1,Ni Daha Tua
92,4,Ni Daha Tua
92,9,Ni Daha Tua
92,9,Pan Bergah
92,10,Pan Bergah
92,11,Ni Daha Tua
92,12,Ni Daha Tua
92,12,Pan Bergah
92,12,Ni Daha Tua
92,13,Pan Bergah
92,14,Pan Bergah
92,18,Ni Daha Tua
92,18,Pan Bergah
92,19,Pan Bergah
92,20,Ni Daha Tua
92,21,Pan Bergah
92,23,Ni Daha Tua
92,23,anak istri sampun lingsir
92,23,Ni Daha Tua
92,23,Daha Tua
92,25,anake jada punika
92,26,anake jada punika
92,26,Ni Daha Tua
92,33,sudagare
92,36,Sudagare
92,40,anake jada
92,41,sudagar
92,43,sudagar
92,45,Pepatih Agung
92,46,Pepatih Ida Sang Anyakrawerti
92,46,panjakidane
92,51,Ida Sang Maha Patih
92,52,I Sudagar
92,53,anake agung
92,54,Pepatih Agung
92,55,I Sudagar
92,55,anake odah
92,56,Anake odah punika
92,56,sudagar
92,57,anake lingsir punika
92,58,I Sudagar
92,59,"I Sudagar, Pepatih Agung"
92,60,"I Sudagar, patih"
92,61,Pepatih Agung
92,62,Agung
92,64,I Patih Agung
92,64,Ratu
92,65,ratu
92,65,para ratu
92,66,anake agung
92,67,para ratune
92,69,Ida Anake Agung
92,69,para ratune
92,73,para ratune
92,74,Ida Sang Prabhu
92,75,Ida Sang Prabhu
92,75,anake jada
92,75,Anak Agung
92,77,anake jada punika
92,77,Ida Anake Agung
92,78,anake jada punika
92,79,anake jada
92,79,Ida Anake Agung
92,83,Ida Anake Agung
93,2,ida sang prabu
93,3,sang prabu
93,5,sang nata Prabu Aiswaryadala
93,6,Ki Patih Bandeswarya
93,7,Ki Patih Bandeswarya
93,7,para punggawa
93,7,para tanda mantri
93,8,KI patih Bandeswarya
93,8,Ni Diah Tantri
93,8,Ni Diah Tantri
93,10,para wikune
93,10,Ni Diah Tantri
93,11,ida Sang Prabu Aiswaryadala
93,11,Ni Diah Tantri
93,12,Ki Patih Bandeswarya
93,13,sang prabu
93,14,KI Bandeswarya
93,15,Ki Patih Bandeswarya
93,15,sang prabu
93,16,para istrine
93,17,Ki Patih Bandeswarya
93,19,I Gusti Ayu Biang
93,19,Ni Diah Tantri
93,19,ajine
93,20,Ni Diah Tantri
93,20,biange
93,20,ajine
93,21,Ajindane
93,22,ajine
93,22,Ni Diah Tantri
93,22,sang prabu
93,23,Ki Patih Bandeswarya
93,23,I Gusti Ayu Biang
93,24,Ni Dah Tantri
93,25,Ni Diah Tantri
93,25,sang prabu Aiswaryadala
93,26,sang prabu
93,27,ida sang prabu
93,27,Ni Diah Tantri
93,27,panyeroan asiki
93,28,Sang prabu
93,28,Ni Diah Tantri
93,30,Ni Diah Tantri
93,30,sang prabu
93,31,Ni Diah Tantri
93,31,parekan
93,32,panyeroane
93,33,i panyeroan
93,34,Sang prabu
93,34,panyeroane
93,35,I panyeroan
93,35,Ni Diah Tantri
93,36,Ni Diah Tantri
93,42,ida sang prabu Aji Darma
93,47,prabu
93,48,ida sang prabu
93,48,Bagawan Daksa
93,48,Dewi Nilawati
93,49,Ida Bagawan Daksa
93,49,Maharaja Manu
93,50,Ida Sang prabu Manu
93,50,Maharaja Ikswaku
93,51,Maharaja Ikswaku
93,51,Aiswaryadala
94,2,Ida Sang Prabu Daha
94,4,Ida Raden Galuh Daha
94,4,biangida
94,5,Ida Raden Galuh
94,6,Mantri Koripan
94,6,parekanidane
94,6,Ida Raden Galuh
94,7,Ida Raden Galuh
94,8,Raden Mantri
94,8,Raden Galuh
94,8,Ida Raden Gal uh
94,10,Ida Raden Matri
94,10,Ida Raden Galuh
94,11,Men Bekung
94,11,Raden Galuh
94,11,Men Bekung
94,12,Raden Galuh
94,12,Raden Mantri
94,13,Ida Raden Galuh
94,15,I Mantri Koripan
94,17,Raden Mantri
