story_id,person,aliases,type,sentence_id,text,is_dialogue,count_lexicon,is_subject,is_object
9,Tokoh-1,"['I Belog', 'Belog']",Antagonist,22, I Belog kendel pesan kenehne kadena kurenanne ane nelahang ento,0,-3.0,1,1
49,Tokoh-1,"['I Kecut', 'I kecut', 'Kecut']",Antagonist,34, Lan kene baan madaya Kecut,0,0.0,1,0
97,Tokoh-1,"['Pan Balang Tamak', 'Pan Balang Tamake']",Antagonist,67, Puputne payu ia dendaina baan Pan Balang Tamak,0,0.0,1,0
44,Tokoh-12,"['i angsa', 'angsa', 'Angsa']",Antagonist,16, Beli Empas Jalan uber i angsa nyak Lan Masak empas kalahanga angsa mangalangi keto pasautne I Empas muani,0,0.0,1,1
100,Tokoh-4,"['Mantri Koripan', 'Ida Mantri Koripan']",Antagonist,13, Kacerita kone jani Mantri Koripan,0,0.0,1,0
17,Tokoh-1,"['Ni Jepun', 'Dadong Jepun', 'Dadong', 'Dong']",Protagonist,2, Diastun ja suba tua tur kaadanin dadong sakewala Dadong Jepun tuara ngelah pianak apa buin cucu,0,0.0,1,1
116,Tokoh-2,"['I Doglagan', 'Cening Doglagan', 'Doglagan']",Protagonist,62, Eh cai Doglagan jani cai lakar amah kai Nggih dados nika jero,0,0.0,1,0
107,Tokoh-5,"['panjakidane', 'panjake']",Protagonist,2, Kacerita Ida lunga lakar maboros ka Alas Lebak Tawa tepi siring jagatidane kairing ban wateking Tandamantri Baudanda muah panjakidane makejang,0,0.0,1,0
64,Tokoh-1,"['I Lutung', 'Lutung', 'Tung', 'I utung']",Antagonist,45, Tunjel suba icang Tung Saang di tengah semere lantas katunjel,0,0.0,1,0
21,Tokoh-1,['I Getap'],Protagonist,30, Peluh pidit I Getap ngenggalang makecog uli balene lantas malaib pesu,0,0.0,1,0
30,Tokoh-3,"['Anake gede selem', 'I gede selem', 'I Gede selem', 'anake gede selem ento']",Protagonist,32, Apa kalih dini Pan Meri keto omongne I gede selem,0,2.0,1,1
88,Tokoh-1,"['Pan Brayut', 'De Brayut']",Protagonist,26, Pan Brayut masaut nangkis ia nguda Nyai keto yen Icang salahang kaden Nyai ngidamang yuyu ane manakan Ento nglalahin sangkal liu pianake,0,1.0,1,0
30,Tokoh-2,"['merine ento', 'Merine bengil ento', 'merine', 'ri', 'merin titiange', 'merin icange', 'meri', 'merine Pan Meri', 'meri icange', 'Meri icange', 'merine bengil ento', 'meri Pan Meri']",Protagonist,36, Mula saja tuni sanjane ada meri mai ngelangi,0,0.0,1,0
15,Tokoh-3,"['I raksasa', 'I Raksasa', 'Raksasane']",Protagonist,13, Makire bakatanga teken I Raksasa lantas sabatanga ban manike ento kanti I Raksasa mati,0,-4.0,1,1
64,Tokoh-1,"['I Lutung', 'Lutung', 'Tung', 'I utung']",Antagonist,26, Tung icang sanggup mabor-bor di tengah semere,0,0.0,1,0
102,Tokoh-1,"['I Kedis cangak', 'I Kedis Cangak', 'Sang Cangak', 'sang cangak', 'Sang cangak', 'sang cangake']",Antagonist,31, Sang cangak nyesel tur jejeh saha ngidih olas mangda i yuyu ngaksamayang kaiwangannyane,0,0.0,1,1
94,Tokoh-13,['prabunidane'],Protagonist,18, Suba suud ida masucian mrasa prabunidane baat muah lambene genit lantas ida ngenggalang mantuk,0,-5.0,1,0
61,Tokoh-7,"['retunne', 'ratunne', 'ratun katak', 'ratun katake', 'Ratun Katake', 'I Ratun Katak']",Antagonist,11, Ngelah lantas pepineh loba I Lelipi Gadang bakal ngamah ratun katake,0,-2.0,1,1
46,Tokoh-11,['I Pondal'],Protagonist,18, Di jalanan I Gede Basur nadtad madik matututan I Pondal,0,2.0,1,0
7,Tokoh-1,"['I Gancang', 'Beli Gancang']",Protagonist,22, I Gancang mamunyi sapuniki Cai Gancing ajak Gancung sawireh buka kene panes gumine sing buungan jani iraga lakar kena pakeweh,0,1.0,1,0
20,Tokoh-1,"['sang Prabu Beksa', 'sang prabu', 'Sang prabu']",Antagonist,38, Sang prabu muah biang galuh sedih mapangenan katinggalin putrin ida makasami,0,-5.0,1,1
60,Tokoh-6,"['I Kunang-kunang', 'Kunang-kunang']",Antagonist,15, Naweg Jero Lutung ane makrana tiang nepak kulkul bulus sawireh I Kunang-kunang ileh-ileh ia ngaba api,0,0.0,1,1
5,Tokoh-1,"['wit kepuh ageng', 'wit kepuhe', 'batan wit kepuhe']",Protagonist,28, Raris dingeh ipun wit kepuhe masuara ngerem tur ngrehgeh usan ngrehgeh wau wenten suara terang,0,0.0,1,0
3,Tokoh-1,['Sang Hyang Indra'],Antagonist,1,Kacerita Sang Hyang Indra kalintang sungsut santukan Ida mireng orti Indraloka pacang kagebugin olih Niwatakawaca ratun raksasane ring Manimantaka,0,0.0,1,0
55,Tokoh-5,"['I Kidang', 'Kidang']",Protagonist,82, Sawireh suba misi pangacep I Kidang muah sarwa burone di alase wayah,0,0.0,1,1
92,Tokoh-11,"['Ratu', 'ratu', 'para ratu', 'para ratune']",Protagonist,67, Mungguing pinunas titiange mangkin mangda prasida titiang ngaonang para ratune sami mangda titiang newek ngodagang jagate sami saduur tanah sabeten langit,0,0.0,1,0
27,Tokoh-1,"['I Belog', 'Belog']",Antagonist,65, Ditu I Belog ngadek bo bengu lantas jag gredega memenne abana ka semanne bakel kutanga kadena memene suba mati,0,-9.0,1,1
30,Tokoh-1,['Pan Meri'],Protagonist,17, Sengap paling Pan Meri mengalihin kema mai masih tuara tepukina,0,0.0,1,0
34,Tokoh-6,"['Panak icange', 'panak icange']",Protagonist,37, Miara ia tusing bisa makelo-kelo mati panak icange makejang krana naanang basangne seduk,0,-4.0,1,1
83,Tokoh-1,"['I Lutung', 'Sang Lutung']",Antagonist,20, Kekaden I Lutung pondoke suung ngenggalang ia menek punyan biu ane sedeng mabuah nasak,0,3.0,1,0
89,Tokoh-1,['Men Sugih'],Antagonist,1,Ada katururan satua Men Sugih teken Men Tiwas,0,-1.0,1,0
27,Tokoh-2,"['memene', 'Me', 'meme', 'Meme', 'i meme', 'memenne', 'memene I Belog']",Protagonist,14, Ingret ia matakon teken memene Ane kengken madan api to Me Keto munyinne,0,0.0,1,1
96,Tokoh-15,['I Giur'],Protagonist,126, kacerita duk totonan ada anak ane sugih gati bareng ditu masagi ento madan I Giur ngantiang magegaenan ngotonin pianakne buin limang dina,0,1.0,1,0
120,Tokoh-1,"['I Lutung', 'Lutung', 'lutung', 'I lutung']",Antagonist,84, Disubane keto I Lutung laut macebur katukade ngilangin kebus awakne,0,0.0,1,1
85,Tokoh-2,"['I Kancil', 'Kancil', 'Cil']",Protagonist,22, De cai dogen ngamah gelar gelur I Kancil di beten punyane sawireh ia tusing bisa menek,0,0.0,1,1
117,Tokoh-1,"['I Ketimun Mas', 'Ketimun Mas']",Protagonist,40, Jangihang munyine cara munyin memenne Cening cening Ketimun Mas,0,0.0,1,0
86,Tokoh-1,"['macan', 'I Macan', 'Macan']",Antagonist,16, I Macan bengong ningalin buat karirihan Menge buka keto,0,0.0,1,1
20,Tokoh-13,"['raden galuh', 'Raden Galuh', 'Raden Galuh Pitu', 'galuh pepitu', 'Galuh Pitu', 'Ida Raden Galuh', 'Raden Galuh pitu', 'galuh pitu punika', 'Raden Galuh ajaka papitu', 'Raden Galuh makasami', 'Raden Galuh Pitu makasami']",Antagonist,68, Sabilang dina Raden Galuh ajak semitone setata maratengan tur matampahan gelah I Raksasa,0,0.0,1,1
8,Tokoh-4,['Bapa'],Protagonist,27, Narajana tengkejut ningeh kedise mamunyi jlama Bapa Bapa Eda tiang tampaha Bapa Yening Bapa olas nuduk tiang bakal tulungin tiang Bapa ngalih be,0,3.0,1,0
44,Tokoh-10,"['Ni Dangal', 'Dangal']",Antagonist,45, Bapane To apa makeber ba duur Pa Jeg cara empas makeber pangenahne keto patakon kuluke lua Ni Dangal teken muanine I Dakep,0,0.0,1,1
27,Tokoh-3,"['kurenane', 'Kurenanne', 'knurenane', 'Kurenan I Beloge']",Protagonist,81, Keto terus kalaksanang kanti buka semengan sabilang ajahan buin Makita nyumunin menekin kurenane,0,0.0,1,0
7,Tokoh-4,['I Taru'],Protagonist,16, Buk tanah makeber I Taru nandang lara riantukan panese banget nenten naen sabeh,0,0.0,1,0
61,Tokoh-7,"['retunne', 'ratunne', 'ratun katak', 'ratun katake', 'Ratun Katake', 'I Ratun Katak']",Antagonist,6, Diapin keto watek katake setata subakti tekening retunne,0,5.0,1,0
45,Tokoh-7,"['Ratu', 'I Ratune', 'I Ratu']",Antagonist,20, Asapunika pajar I angsa I empas luh muani merasa sedih pesan duaning jagi katinggal sawitra solah ipun amelaskayun matedoh ipun ring buntut angsane raris mapajar sapuniki pajar ipun Inggih Ratu kalintang pisan tan swecan I Ratune ngwawulayang titiang kaliwat nista,0,-5.0,1,1
24,Tokoh-6,"['I Beduda', 'Beduda', 'I Bedudane', 'Baduda']",Antagonist,58, Inggih punika pikayunin wenten kasalitan titiange Keto atur I Bedudane tur kapatutang pisan antuk Ida Sang Prabu raris ida ngandika Nah Cai Beduda kema suba Cai mulih Sawireh keto pangandika Anake Agung lantas I Beduda mapamit enggal-enggal tur majalan ngamulihang,0,7.0,1,1
92,Tokoh-4,"['anake jada punika', 'anake jada']",Antagonist,26, Sapeninggal anake jada punika kocap Ni Daha Tua pramangkin dados anak muani bajang,0,2.0,1,1
85,Tokoh-1,"['I Lutung', 'Lutung', 'Tung']",Antagonist,43, I Lutung lantas ngomong,0,1.0,1,1
105,Tokoh-2,"['Ida Raden Galuh Daha', 'I Nanak Galuh', 'Raden Galuh', 'Ida Raden Galuh', 'Raden Galuhe', 'Raden Galuh', 'Galuh Daha', 'raden galuh', 'I Raden Galuhe', 'I Radem Galuh', 'i raden galuh', 'ratu Raden Galuh', 'galuh Daha', 'I Galuh Daha']",Protagonist,241, Jani kai nama punyan byun ibane ajak kai Raden Galuhlakar nongos dini di umah ibane,0,0.0,0,0
10,Tokoh-7,"['I kedis sugem', 'Kedis Sugem']",Protagonist,72, Kedis Sugem matu alon pesan,0,0.0,1,0
105,Tokoh-12,"['Ratu Dewa Ayu', 'I Dewa Ayu', 'Ratu dewa ayu', 'dewa ayu', 'ratu dewa ayu']",Protagonist,230, Sayang I Dewa Ayu keto abetne I Rangsasa,0,8.0,1,1
119,Tokoh-1,"['pedando', 'Ida Pedanda']",Protagonist,11, Ida Pedanda kapupungan metangi mireng suaran I Guak muah I Lelipi,0,0.0,1,0
98,Tokoh-17,"['kedis muwun', 'i kedis muwun', 'i kedis muun']",Protagonist,103, Mara keto ngomong lantas i kedis muwun Ih meong apa salah kaine dadi sarap apa sih kewehang iba Masaut i meong ih iba kedis muwun krana kai nyarap iba dening kai ngulungang bungkung tusing tepuk ban ngalih,0,1.0,1,1
60,Tokoh-1,"['I Sangmong', 'Ida Sang Prabu', 'Sang Prabu I Sangmong', 'Sang Ratu Prabu']",Antagonist,25, Lunga Ida Sang Prabu kacingak jalane tusing misi tai,0,0.0,1,0
94,Tokoh-1,"['Ida Sang Prabu Daha', 'Ida Sang Prabu', 'Sang Prabu', 'Ratu Sang Prabu']",Antagonist,51, Buin maninne Ida Sang Prabu maputusan makta surat ka Daha,0,0.0,1,1
72,Tokoh-1,"['I Ubuh', 'U-buh', 'Ubuh']",Protagonist,95, I Ubuh surunga ajaka liu tur sunggina,0,1.0,1,1
106,Tokoh-1,"['Ingtai Nyonyah', 'Nyonyah Ingtai', 'Nyonyah Ingati', 'Ni Ingtai', 'I Nyonyah Ingtai', 'Ni Nyonyah', 'Ni Nyonyah Ingtai']",Antagonist,30, Raris belah kuburan punika ngranjing Ni Nyonyah malih atep kuburan punika,0,0.0,1,0
120,Tokoh-1,"['I Lutung', 'Lutung', 'lutung', 'I lutung']",Antagonist,5, Ditu lantas I Lutung makecog ka punyan biune laut biune kaempok sakabulih kapelutin tur kaamah suba buin ia ngempok biune peluta laut amaha kulitne kaentungan ketanahe,0,0.0,1,1
109,Tokoh-12,"['I Raksasa Baka', 'Raksasa Baka', 'I Raksasabaka', 'I Raksasa', 'Raksasa']",Protagonist,5, Melahan suba idewek bareng mati ajak makejang katadah ban I Raksasa Baka,0,-4.0,1,1
86,Tokoh-1,"['macan', 'I Macan', 'Macan']",Antagonist,17, I Meng lantas ngomong Bah cai Macan kene pamales cai ne teken Icang,0,1.0,1,1
24,Tokoh-7,"['I Sampi', 'Sampi', 'I Sampine']",Antagonist,62, I Sampi madingehang ento laut ia matakon ban apa ke mirib Baduda Dadi icang kadauhin Masaut I Beduda buat ento da pesan cai nyebetang wireh icang tusing pesan nawang melahan ditu tunasang ring Ida Anake Agung Keto pabesen I Bedudane ane katekedang tekening I Sampi,0,3.0,1,1
48,Tokoh-4,"['Ida Sang Prabu Mangsalia', 'Sang Prabu Mangsalia', 'Dewa Sang Prabu', 'I Dewa', 'sang prabu']",Protagonist,33, Nah cerita mangkin Ida Sang Prabu Mangsalia sane jumeneng agung ring puri Wanwa Desa Ida kairing antuk pepatih idane makesami irika ring penangkilan,0,0.0,1,1
37,Tokoh-1,"['I Cicing Gudig', 'Cicing Gudig', 'Cicing gudig']",Antagonist,43, Dening asing ajahina muah takonina I Cicing Gudig tuara karoan baana apa saapan kone lantas gurune ngemplangin I Cicing Gudig,0,0.0,1,1
53,Tokoh-4,"['I Lelipi Raja', 'I Lelipi']",Antagonist,46, Satua Mebasa Bali ceritayang jani I Goak sebet pesan sawireh taluhne suba kaporot baan I Lelipi Raja,0,-3.0,1,1
42,Tokoh-1,"['Ni Luh Arum', 'Ni Luh Arume', 'Luh Arume', 'Luh Arum', 'Luh', 'Luh arum']",Antagonist,37, Suud Ia ngomong keto bapanne lantas pules di balene Luh Arum suba ka metene nampeh damar kema I Donglen ka meten bareng medem ajaka Ni Luh Arum,0,1.0,1,1
11,Tokoh-3,"['Sang Arunika', 'Ida Sang Arunika']",Protagonist,10, Ne jani Ida mapaica swagina ring Sang Arunika Nah Cening Sang Arunika ne ada wiwit padi pinaka bekel Ceninge to ada masi carik linggah ditu nyen Cening pageh mayasa apang kanti Idewa sida mapikolih di carik,0,0.0,1,0
72,Tokoh-1,"['I Ubuh', 'U-buh', 'Ubuh']",Protagonist,3, Ento krana ia adanina I Ubuh,0,0.0,1,1
110,Tokoh-2,['Sang Muun'],Antagonist,23, Baan ningeh munyine Sang Lanjana keto jengah gati Sang Muun lantas ia ngomong degag pesan iba mesuang peta,0,-4.0,1,0
56,Tokoh-5,"['Ida Raden Galuh Daha', 'Ida Raden Galuh']",Protagonist,30, Disubane makelo mondok saget ada orta Ida Raden Galuh Daha sungkan banget ring puri,0,-1.0,1,1
99,Tokoh-10,"['kaki', 'kakine', 'Kaki']",Protagonist,29, Kaki bange cai ngdih bungkung abesik,0,0.0,1,1
109,Tokoh-1,"['Dewi Kunti', 'Ida Dewi Kunti']",Protagonist,26, Di subane kapiarsa pangandikan Ida Sang Brahmana nyawis matur Dewi Kunti Inggih Ratu Pedanda sampunang Ratu sungsut puniki titiang madue pianak lelima puniki ambil asiki sane pinih siteng mangda katadah antuk I Raksasa Baka,0,4.0,1,0
45,Tokoh-11,"['empas kekalih lua muani', 'I empas makakalih']",Protagonist,12, Irika raris I angsa lue muani mesesambatang tur ngorahang kapining I empas makakalih,0,0.0,1,0
56,Tokoh-4,"['Ki Dukuh Sakti', 'I Kaki Dukuh', 'Ki Dukuh', 'Jero Dukuh']",Protagonist,21, Mara ia tau ane nongos di pondoke ento Ki Dukuh Sakti,0,2.0,1,1
26,Tokoh-3,['Pan Sari'],Protagonist,9, Kacerita gegesonan Pan Sari nundun pianakne Luh Sari ka sanggah ngaba damar,0,0.0,1,0
96,Tokoh-1,"['Pan Angklung Gadang', 'Bapa Angklung Gadang', 'Pan Angklung Gadange', 'Angklung Gadang', 'I Angklung Gadang']",Antagonist,8, kacerita jani suba kone di gunung tumuli Ida tedun sakeng kudane tur kacingakin kudane makocogan pesu peluh kandugi kawaspada antuk Ida penganggen kudane kuang blongsong ambed ikute kecang raris Ida ngandika Ih iba Angklung Gadang,0,4.0,1,0
119,Tokoh-2,"['yuyu punika', 'yuyune punika', 'Yuyune punika', 'I Yuyu', 'I Yuyune']",Protagonist,9, Sampun reke adung paitungan sang tigang diri I Yuyu raris kagandong,0,0.0,1,0
115,Tokoh-4,['I Biing'],Protagonist,15, Ane bulune barak adanina I Biing,0,0.0,1,0
17,Tokoh-1,"['Ni Jepun', 'Dadong Jepun', 'Dadong', 'Dong']",Protagonist,24, Teleb pisan Dadong Jepun mabakti diastun wantah nganggon bunga atangkih,0,0.0,1,1
42,Tokoh-1,"['Ni Luh Arum', 'Ni Luh Arume', 'Luh Arume', 'Luh Arum', 'Luh', 'Luh arum']",Antagonist,131, Luh Luh Luh arum ampakin beli jelanan,0,0.0,1,1
11,Tokoh-4,"['Sang Weda', 'Ida Sang Weda']",Protagonist,61, Sawireh buka keto langgeng yasanidane Ida Bhagawan Domia ngicenin panugrahan kawisesan weda-mantra saha kapastu apang Ida Sang Weda betel tingal,0,0.0,1,1
108,Tokoh-2,"['Sang Aji Saka', 'Aji Saka']",Protagonist,31, Digelis Sang Aji Saka ngelus destar raris kasikut tanahe,0,0.0,1,1
90,Tokoh-4,['Men Cubling'],Antagonist,21, Men Cubling ngenggalang nyemak yeh anget anggona nyiam bojoge,0,0.0,1,0
98,Tokoh-1,"['Pan Jempenit', 'pan jempenit', 'Pan jempenit']",Protagonist,64, Ditu lantas ngomong Pan Jempenit teken kurenane,0,1.0,1,1
77,Tokoh-1,['Ni Mesaba'],Protagonist,19, Sambilanga Ni Mesaba ngengkotang tandukne tur mekecos,0,0.0,1,0
98,Tokoh-1,"['Pan Jempenit', 'pan jempenit', 'Pan jempenit']",Protagonist,2, Sedek dina anu luas Pan Jempenit ka pasisi sasubane neked di pasisi nepukin lantas anak ngaba lelipi matali lakar kutanga di pasihe,0,0.0,1,1
32,Tokoh-2,"['Semal', 'I Semal']",Antagonist,46, I Semal lega pesan atine jani lakar ngamah susu maliah atiing buluh didiana,0,0.0,1,1
117,Tokoh-2,"['memene', 'meme', 'i meme', 'memenne', 'Meme', 'Memenne', 'memenne I Ketimun Mas', 'Men Ketimun Mas']",Protagonist,11, Ne nyen ya ngelah munyinne Nguda gede tur garo Bah tidong i meme,0,0.0,1,1
63,Tokoh-4,['I Widara'],Protagonist,47, Pragat I Widara mabresih lantas ia majalan nyujur umah I Mandalane,0,0.0,1,0
102,Tokoh-2,"['padanda baka', 'Sang Pedanda Baka', 'pedanda baka']",Antagonist,1,Kacritayang wenten reke kedis putih mabaong lantang mawasta I Kedis cangak sane ring carita puniki kabaos padanda baka,0,0.0,1,0
14,Tokoh-2,['Ni Badung'],Protagonist,28, Kacarita sane mangkin malih ipun Ni Badung luas ngarereh saang ke bete sesampune wusan malelebengan,0,0.0,1,0
43,Tokoh-5,"['pianakne', 'pianak bapa']",Protagonist,7, I Rajapala ngusap-ngusap duur I Durmane sarwi ngomong duh cening Durma pianak bapa tumbuh cening kaasih-asih pesan,0,1.0,1,0
22,Tokoh-1,"['I Kedis Puuh', 'I Puuh']",Protagonist,2, Di panegalan ento ada masi buron ane madan I Kedis Puuh ngelah ia sebun di beten kayu bengkele ane bet ngriung,0,0.0,1,0
12,Tokoh-3,"['I Bintang Lara', 'Bintang Lara', 'I Bintang Larane', 'adi Bintang Lara', 'adi', 'I adi', 'Adi Bintang Lara', 'Adi']",Protagonist,131, Sasubane keto mulih lantas I Bintang Lara,0,0.0,1,1
14,Tokoh-2,['Ni Badung'],Protagonist,14, Ditu kekantenang Ni Badung makta beken ane liu,0,1.0,1,0
61,Tokoh-2,"['I Lelipi Gadang', 'Lelipi Gadang', 'lelipi gadang gede', 'I Lelipi']",Antagonist,44, Jani suba lantas menek soroh katake sekabedik lantas I Lelipi Gadang ngungsi ka goa cenik tongos ane oranga liu misi legu,0,3.0,1,1
46,Tokoh-12,"['Beli Gede', 'Beli', 'beli']",Protagonist,22, Kengken ja keneh Caine ngajahin dini beli jag sukserah,0,0.0,1,1
108,Tokoh-5,"['panjake', 'ipanjak', 'I panjak', 'panjak Medang Kemulan']",Protagonist,22, Sapunika panjake silih genti mangda nagingin pangarsan Sang Prabu yan tan sida antuka I panjak ngaturang caru pacang keni danda sakulawarga kapademang,0,0.0,1,1
89,Tokoh-2,"['Men Tiwas', 'Tiwas']",Protagonist,26, Ih Tiwas lamun nyak Nyai nyeluk jit icange ditu ada pabaang nira teken Nyai Lantas Men Tiwas nyak nyeluk jit kidange mara kedenga limane bek misi mas teken selaka,0,-4.0,1,1
96,Tokoh-1,"['Pan Angklung Gadang', 'Bapa Angklung Gadang', 'Pan Angklung Gadange', 'Angklung Gadang', 'I Angklung Gadang']",Antagonist,101, Sakewala jani nu ngrembugang unduk utang Pan Angklung Gadange sawireh jani sengkerne mungkah lantasan ia tusing ada teka mai masangkepan men jalan suba jani kema berenin ajak banjare ngadep umah Pan Angklung Gadange,0,0.0,1,0
41,Tokoh-2,"['kurenan I Congeh', 'kurenanne']",Protagonist,34, Di subane jukunge ngerapet di pasisin segarene lantas kurenanne nyemak ulam-ulame sane kapolihang,0,2.0,1,0
37,Tokoh-1,"['I Cicing Gudig', 'Cicing Gudig', 'Cicing gudig']",Antagonist,27, Matur I Patih saha bakti Titiang mamitang lugra Ratu Sang Prabu punapi awinan dados Cokor I Ratu paragayan tulak saking paburuan Masaut I Cicing Gudig Kene Patih mawinan nira tulak saking nira ngiringang sabdan Betara tan kalugra nira malaksana mamati-mati,0,4.0,1,1
66,Tokoh-1,['I Menceng'],Antagonist,41, Mara inema tirtane teken I Menceng langsung seger,0,0.0,1,0
89,Tokoh-1,['Men Sugih'],Antagonist,43, Men Sugih ngeling aduh-aduh katulung-tulung Nunas ica tulung tiang tiang kapok,0,1.0,1,0
9,Tokoh-1,"['I Belog', 'Belog']",Antagonist,13, I Belog lantas makeneh-keneh jenenga ia lek yen tongsin kalahin sanan malu,0,-5.0,1,1
53,Tokoh-1,"['punyan kepuh gede tur tegeh', 'I Kepuh', 'Kepuh']",Antagonist,48, Nah ne tuah I Kepuh linyok teken pasubaya,0,0.0,1,1
118,Tokoh-1,['I Aget'],Protagonist,57, Sasedan idane panjake tuara ja buin bani ngarepang bakal ngalawan I Aget,0,2.0,1,0
27,Tokoh-1,"['I Belog', 'Belog']",Antagonist,44, Ada masi ane ngraos kasar Wih Belog belog lolong,0,-10.0,1,0
115,Tokoh-2,"['Ni Luh Lancah', 'Luh Lancah', 'Luh LAncah']",Antagonist,1,Ada tuturan satua ane malu kacerita I Pagul makurenan ajak Ni Luh Lancah,0,0.0,1,1
26,Tokoh-5,"['Betara', 'Ida Betara', 'Ratu Betara', 'I Ratu']",Antagonist,16, Pan Sari ngayabang sambilanga matur Singgih Ratu Betara niki titiang ngaturang rayunan mangda ledang Ratu Betara ngunggahang,0,4.0,1,1
44,Tokoh-10,"['Ni Dangal', 'Dangal']",Antagonist,44, Suba akire teked di danune saget ngliwatin kuluk medem ajaka dadua ane madan I Dakep teken Ni Dangal,0,0.0,1,1
105,Tokoh-2,"['Ida Raden Galuh Daha', 'I Nanak Galuh', 'Raden Galuh', 'Ida Raden Galuh', 'Raden Galuhe', 'Raden Galuh', 'Galuh Daha', 'raden galuh', 'I Raden Galuhe', 'I Radem Galuh', 'i raden galuh', 'ratu Raden Galuh', 'galuh Daha', 'I Galuh Daha']",Protagonist,264, Dening uyut cicinge makrongkongan masehengan lantas Raden Galuh cingakina ada anak ajaka lyu makeledan lantas I Raden Galuh,0,0.0,1,1
17,Tokoh-1,"['Ni Jepun', 'Dadong Jepun', 'Dadong', 'Dong']",Protagonist,41, Dadong Jepun lantas ngenggalang bangun ngelantas ia repot makedas-kedas di umahne,0,-4.0,1,1
12,Tokoh-2,['Pan Bekung'],Protagonist,6, Keto pasautne Pan Bekung tur lantas malipetan mulih buung ia ngalih saang,0,0.0,1,0
27,Tokoh-2,"['memene', 'Me', 'meme', 'Meme', 'i meme', 'memenne', 'memene I Belog']",Protagonist,39, Keto memene mapitutur,0,0.0,1,0
101,Tokoh-3,"['Liu anake', 'liu anake', 'anak makita matakon']",Antagonist,41, Liu anake ngon ningalin Pan Mangut ngidaang negen sampi,0,1.0,1,1
105,Tokoh-2,"['Ida Raden Galuh Daha', 'I Nanak Galuh', 'Raden Galuh', 'Ida Raden Galuh', 'Raden Galuhe', 'Raden Galuh', 'Galuh Daha', 'raden galuh', 'I Raden Galuhe', 'I Radem Galuh', 'i raden galuh', 'ratu Raden Galuh', 'galuh Daha', 'I Galuh Daha']",Protagonist,277, Kasaup kone lantas I Raden Galuh antuk I Raden Mantri,0,0.0,1,1
36,Tokoh-1,"['I Celempung', 'Celempung']",Antagonist,45, I Celempung nyangkol cicingne tur jit cicingne isepa baan bibihne,0,0.0,1,1
101,Tokoh-1,['Pan Mangut'],Protagonist,21, Pan Mangut apik pisan ngangon sampine sambila ngacep apang enggal ngelah godel,0,0.0,1,0
42,Tokoh-2,"['bapan Luh Arum', 'bapa', 'bapane', 'bapanne', 'Bapan Luh Arum', 'Bapan Luh Arume', 'pa', 'Bapa']",Antagonist,57, Tulus pa sampine sing mara teka ateha,0,0.0,1,0
102,Tokoh-6,['bapa'],Antagonist,11, To awinan jani bapa dadi Pandita suci miragiang raos sang cangake kadi asapunika makasami ulame kapiangen tur percaya mawinan purun nampekin sang cangak,0,0.0,1,0
49,Tokoh-2,"['Dadong Getget', 'dadong', 'Dadong', 'I Dadong', 'I Dadong Getget']",Protagonist,35, Ajak I Dadong ngalih tiyingmalu pesuhunin tiying nyang dasa katih tiying petung,0,0.0,1,1
5,Tokoh-3,"['I Tumtum', 'Tumtum']",Protagonist,22, Sampun lingsir suryane I Tumtum raris makinkin pacang keabiane,0,-1.0,1,1
96,Tokoh-8,['I Lambang'],Protagonist,45, I Lambang,0,0.0,1,0
105,Tokoh-2,"['Ida Raden Galuh Daha', 'I Nanak Galuh', 'Raden Galuh', 'Ida Raden Galuh', 'Raden Galuhe', 'Raden Galuh', 'Galuh Daha', 'raden galuh', 'I Raden Galuhe', 'I Radem Galuh', 'i raden galuh', 'ratu Raden Galuh', 'galuh Daha', 'I Galuh Daha']",Protagonist,31, Margi kumah tityange keto aturne I Sampi Wadak ngawawanin lantas kayun Ida Raden Galuh,0,0.0,1,1
13,Tokoh-1,"['Ni Murdani', 'Murdani']",Antagonist,73, Ni Murdani buin nengok uling tengah danune,0,0.0,1,1
12,Tokoh-4,"['Anak Agung', 'Anake Agung', 'Ida Anake Agung', 'Ratu Anak Agung', 'Ratu Dewa Agung', 'Ratu Dewa Anak Agung', 'Anake agung', 'Ida Anak Agung', 'anake agung']",Protagonist,134, Tan cerita Ida ring margi kacerita I Bintang Lara naen suba teken dewek lakar siatina teken Anake agung,0,0.0,1,1
115,Tokoh-2,"['Ni Luh Lancah', 'Luh Lancah', 'Luh LAncah']",Antagonist,143, Luh Lancah ngeling ngerod maselselan,0,0.0,1,1
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,47, Masaut I Donglen,0,0.0,1,0
114,Tokoh-1,"['I Semut Api', 'Semut Api']",Antagonist,7, Wake ane ngelah jalane ene ucap I Semut Api,0,0.0,1,1
93,Tokoh-15,"['Maharaja Manu', 'Ida Sang Prabu Manu']",Protagonist,49, Punika awinan Ida Bagawan Daksa tedun manjadma jumeneng nata maparab Maharaja Manu,0,0.0,1,0
11,Tokoh-2,"['Sang Utamaniu', 'Sang Utamaniune', 'Ida Sang Utamaniu']",Antagonist,36, Suud maturan malih Sang Utamaniu nglanturang ngagendong kanggen pinaka upadiri,0,0.0,1,0
