story_id,person,aliases,type,sentence_id,text,mention_count,word_count,text_prev,text_next,bert_context,is_primary_in_sentence
88,Tokoh-3,"['Pangerain Jempong', 'Pangeran Jembong']",Protagonist,39,,0,12.0,,,,0
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,7,Ia liu ngelah timpal uli semut kanti buaya mekejang matimpal ajaka I Siput makrana bikasne ane demen nulungin buron sane lenan .,0,121.0,Ia madan I Siput I Siput buron sane cenik nanging dueg miwah demen nulungin timpal .,Sedek dina anu I Siput ajak timpa-ltimpalne majalan mulih ngliwatin tlaga .,Ia madan I Siput I Siput buron sane cenik nanging dueg miwah demen nulungin timpal . [SEP] Ia liu ngelah timpal uli semut kanti buaya mekejang matimpal ajaka I Siput makrana bikasne ane demen nulungin buron sane lenan . [SEP] Sedek dina anu I Siput ajak timpa-ltimpalne majalan mulih ngliwatin tlaga .,0
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,14,I Kancil nantangin I Siput mlaib ngitarin alase .,0,121.0,Ditu ia ngorahang lakar malombateken I Siput .,I Kancil mapikeneh lamun iadadi sane paling becat ngitarin alas ia lakar liu ngelah timpal cara I Siput .,Ditu ia ngorahang lakar malombateken I Siput . [SEP] I Kancil nantangin I Siput mlaib ngitarin alase . [SEP] I Kancil mapikeneh lamun iadadi sane paling becat ngitarin alas ia lakar liu ngelah timpal cara I Siput .,0
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,17,Nanging I Siput suba nawang tekening bikasne I Kancil Lantas ngaukin timpal-timpalne .,0,121.0,I Kancil makenehragane pasti menang sawireh Siput nenten bisa mlaib .,Pulpulina makejang siput-siput uling alase .,I Kancil makenehragane pasti menang sawireh Siput nenten bisa mlaib . [SEP] Nanging I Siput suba nawang tekening bikasne I Kancil Lantas ngaukin timpal-timpalne . [SEP] Pulpulina makejang siput-siput uling alase .,0
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,18,Pulpulina makejang siput-siput uling alase .,0,121.0,Nanging I Siput suba nawang tekening bikasne I Kancil Lantas ngaukin timpal-timpalne .,I Siput ngarahang apanga siput-sipute mabaris di sisin tlagane yening I Kancil ngaukin I Siput .,Nanging I Siput suba nawang tekening bikasne I Kancil Lantas ngaukin timpal-timpalne . [SEP] Pulpulina makejang siput-siput uling alase . [SEP] I Siput ngarahang apanga siput-sipute mabaris di sisin tlagane yening I Kancil ngaukin I Siput .,0
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,20,Siput ane malunan masaut .,0,121.0,I Siput ngarahang apanga siput-sipute mabaris di sisin tlagane yening I Kancil ngaukin I Siput .,Gelisang satua dinane mangkin I Siput lakar mesaing ajaka I Kancil ngitarin alase .,I Siput ngarahang apanga siput-sipute mabaris di sisin tlagane yening I Kancil ngaukin I Siput . [SEP] Siput ane malunan masaut . [SEP] Gelisang satua dinane mangkin I Siput lakar mesaing ajaka I Kancil ngitarin alase .,0
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,25,Nanging sawireh I Kancil plaibne becat ia tusing nepukin sipute liu di sisin tlagane .,0,121.0,Di sisintlagane majerjer sipute liu pesan .,I Kancil lantas ngaukin I Siput Siput dija caine I Siput masaut Icang dini dimuka caine .,Di sisintlagane majerjer sipute liu pesan . [SEP] Nanging sawireh I Kancil plaibne becat ia tusing nepukin sipute liu di sisin tlagane . [SEP] I Kancil lantas ngaukin I Siput Siput dija caine I Siput masaut Icang dini dimuka caine .,0
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,26,I Kancil lantas ngaukin I Siput Siput dija caine I Siput masaut Icang dini dimuka caine .,0,121.0,Nanging sawireh I Kancil plaibne becat ia tusing nepukin sipute liu di sisin tlagane .,.,Nanging sawireh I Kancil plaibne becat ia tusing nepukin sipute liu di sisin tlagane . [SEP] I Kancil lantas ngaukin I Siput Siput dija caine I Siput masaut Icang dini dimuka caine . [SEP] .,0
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,28,enggalang dik Kancil .,0,121.0,.,Monto dogen kesaktianne Kancil ane orahange plaibne paling becat I Kancil makasiab lantas ia mlaib kanti ulung batisne matatu kanti tusing bisamlaib .,. [SEP] enggalang dik Kancil . [SEP] Monto dogen kesaktianne Kancil ane orahange plaibne paling becat I Kancil makasiab lantas ia mlaib kanti ulung batisne matatu kanti tusing bisamlaib .,0
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,29,Monto dogen kesaktianne Kancil ane orahange plaibne paling becat I Kancil makasiab lantas ia mlaib kanti ulung batisne matatu kanti tusing bisamlaib .,0,121.0,enggalang dik Kancil .,Ditu I Siput lantas nyalip I Kancil .,enggalang dik Kancil . [SEP] Monto dogen kesaktianne Kancil ane orahange plaibne paling becat I Kancil makasiab lantas ia mlaib kanti ulung batisne matatu kanti tusing bisamlaib . [SEP] Ditu I Siput lantas nyalip I Kancil .,0
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,31,Makejang burone masuryak satekedne I Siput .,0,121.0,Ditu I Siput lantas nyalip I Kancil .,I Kancil ngeling sing payu tiang menang tusing masi makatang timpal .,Ditu I Siput lantas nyalip I Kancil . [SEP] Makejang burone masuryak satekedne I Siput . [SEP] I Kancil ngeling sing payu tiang menang tusing masi makatang timpal .,0
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,40,,0,121.0,,,,0
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,43,,0,121.0,,,,0
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,45,,0,121.0,,,,0
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,46,,0,121.0,,,,0
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,47,,0,121.0,,,,0
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,52,,0,121.0,,,,0
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,54,,0,121.0,,,,0
88,Tokoh-5,"['bapanne', 'Bapanne', 'i bapa']",Protagonist,19,I Siput ngarahang apanga siput-sipute mabaris di sisin tlagane yening I Kancil ngaukin I Siput .,0,38.0,Pulpulina makejang siput-siput uling alase .,Siput ane malunan masaut .,Pulpulina makejang siput-siput uling alase . [SEP] I Siput ngarahang apanga siput-sipute mabaris di sisin tlagane yening I Kancil ngaukin I Siput . [SEP] Siput ane malunan masaut .,0
88,Tokoh-5,"['bapanne', 'Bapanne', 'i bapa']",Protagonist,24,Di sisintlagane majerjer sipute liu pesan .,0,38.0,Lantas pada mlaib ka tengah alase .,Nanging sawireh I Kancil plaibne becat ia tusing nepukin sipute liu di sisin tlagane .,Lantas pada mlaib ka tengah alase . [SEP] Di sisintlagane majerjer sipute liu pesan . [SEP] Nanging sawireh I Kancil plaibne becat ia tusing nepukin sipute liu di sisin tlagane .,0
88,Tokoh-5,"['bapanne', 'Bapanne', 'i bapa']",Protagonist,25,Nanging sawireh I Kancil plaibne becat ia tusing nepukin sipute liu di sisin tlagane .,0,38.0,Di sisintlagane majerjer sipute liu pesan .,I Kancil lantas ngaukin I Siput Siput dija caine I Siput masaut Icang dini dimuka caine .,Di sisintlagane majerjer sipute liu pesan . [SEP] Nanging sawireh I Kancil plaibne becat ia tusing nepukin sipute liu di sisin tlagane . [SEP] I Kancil lantas ngaukin I Siput Siput dija caine I Siput masaut Icang dini dimuka caine .,0
88,Tokoh-5,"['bapanne', 'Bapanne', 'i bapa']",Protagonist,43,,0,38.0,,,,0
88,Tokoh-6,"['Memene', 'i meme']",Antagonist,18,Pulpulina makejang siput-siput uling alase .,0,13.0,Nanging I Siput suba nawang tekening bikasne I Kancil Lantas ngaukin timpal-timpalne .,I Siput ngarahang apanga siput-sipute mabaris di sisin tlagane yening I Kancil ngaukin I Siput .,Nanging I Siput suba nawang tekening bikasne I Kancil Lantas ngaukin timpal-timpalne . [SEP] Pulpulina makejang siput-siput uling alase . [SEP] I Siput ngarahang apanga siput-sipute mabaris di sisin tlagane yening I Kancil ngaukin I Siput .,0
88,Tokoh-6,"['Memene', 'i meme']",Antagonist,24,Di sisintlagane majerjer sipute liu pesan .,0,13.0,Lantas pada mlaib ka tengah alase .,Nanging sawireh I Kancil plaibne becat ia tusing nepukin sipute liu di sisin tlagane .,Lantas pada mlaib ka tengah alase . [SEP] Di sisintlagane majerjer sipute liu pesan . [SEP] Nanging sawireh I Kancil plaibne becat ia tusing nepukin sipute liu di sisin tlagane .,0
88,Tokoh-7,"['Jero Wayan', 'Jerone']",Protagonist,42,,0,0.0,,,,0
88,Tokoh-8,"['mantune', 'mantu', 'Mantunne luh muani', 'matunne', 'mantunne']",Protagonist,31,Makejang burone masuryak satekedne I Siput .,0,7.0,Ditu I Siput lantas nyalip I Kancil .,I Kancil ngeling sing payu tiang menang tusing masi makatang timpal .,Ditu I Siput lantas nyalip I Kancil . [SEP] Makejang burone masuryak satekedne I Siput . [SEP] I Kancil ngeling sing payu tiang menang tusing masi makatang timpal .,0
88,Tokoh-8,"['mantune', 'mantu', 'Mantunne luh muani', 'matunne', 'mantunne']",Protagonist,40,,0,7.0,,,,0
88,Tokoh-8,"['mantune', 'mantu', 'Mantunne luh muani', 'matunne', 'mantunne']",Protagonist,42,,0,7.0,,,,0
88,Tokoh-8,"['mantune', 'mantu', 'Mantunne luh muani', 'matunne', 'mantunne']",Protagonist,43,,0,7.0,,,,0
88,Tokoh-8,"['mantune', 'mantu', 'Mantunne luh muani', 'matunne', 'mantunne']",Protagonist,44,,0,7.0,,,,0
88,Tokoh-8,"['mantune', 'mantu', 'Mantunne luh muani', 'matunne', 'mantunne']",Protagonist,45,,0,7.0,,,,0
88,Tokoh-8,"['mantune', 'mantu', 'Mantunne luh muani', 'matunne', 'mantunne']",Protagonist,46,,0,7.0,,,,0
88,Tokoh-8,"['mantune', 'mantu', 'Mantunne luh muani', 'matunne', 'mantunne']",Protagonist,47,,0,7.0,,,,0
88,Tokoh-8,"['mantune', 'mantu', 'Mantunne luh muani', 'matunne', 'mantunne']",Protagonist,54,,0,7.0,,,,0
93,Tokoh-1,"['sang nata Prabu Aiswaryadala', 'ida Sang Prabu Aiswaryadala', 'sang prabu Aiswaryadala', 'Aiswaryadala']",Protagonist,5,Satekede ditu I Titih matedoh ngomong Inggih jero gede angob pisan titiang ngantenang jerone wibuh .,0,41.0,Dening ia ngiwasin I Tuma mokoh lantas ia kema ngalih I Tuma .,Sinah jerone kapepekan ajeng-ajengan .,Dening ia ngiwasin I Tuma mokoh lantas ia kema ngalih I Tuma . [SEP] Satekede ditu I Titih matedoh ngomong Inggih jero gede angob pisan titiang ngantenang jerone wibuh . [SEP] Sinah jerone kapepekan ajeng-ajengan .,0
93,Tokoh-1,"['sang nata Prabu Aiswaryadala', 'ida Sang Prabu Aiswaryadala', 'sang prabu Aiswaryadala', 'Aiswaryadala']",Protagonist,11,Masaut I Tuma Ih Titih lamun suba pituwi saja buka omong caine bapa nyak ngajak cai dini .,0,41.0,Titiang pacang ngiring sapituduh jerone .,Kewala ene ingetang pitutur bapane .,Titiang pacang ngiring sapituduh jerone . [SEP] Masaut I Tuma Ih Titih lamun suba pituwi saja buka omong caine bapa nyak ngajak cai dini . [SEP] Kewala ene ingetang pitutur bapane .,0
93,Tokoh-1,"['sang nata Prabu Aiswaryadala', 'ida Sang Prabu Aiswaryadala', 'sang prabu Aiswaryadala', 'Aiswaryadala']",Protagonist,25,Ida anake agung tengkejut lantas matangi .,0,41.0,Nanging I Titih bengkung tusing dadi orahin lantas ia sahasa ngutgut ida anake agung .,Ditu ida ngandikang parekanne ngeliin I Titih .,Nanging I Titih bengkung tusing dadi orahin lantas ia sahasa ngutgut ida anake agung . [SEP] Ida anake agung tengkejut lantas matangi . [SEP] Ditu ida ngandikang parekanne ngeliin I Titih .,0
93,Tokoh-1,"['sang nata Prabu Aiswaryadala', 'ida Sang Prabu Aiswaryadala', 'sang prabu Aiswaryadala', 'Aiswaryadala']",Protagonist,51,,0,41.0,,,,0
93,Tokoh-2,"['sang prabu', 'ida sang prabu', 'Sang prabu', 'prabu']",Protagonist,2,Ditu ia kapepekan amah maan ngisep rah anake agung kanti mokoh .,0,85.0,Kacarita ada tuma nongos di lepitan tilam anake agung .,Nanging I Titih nongos di selagan dingding anake agung .,Kacarita ada tuma nongos di lepitan tilam anake agung . [SEP] Ditu ia kapepekan amah maan ngisep rah anake agung kanti mokoh . [SEP] Nanging I Titih nongos di selagan dingding anake agung .,0
93,Tokoh-2,"['sang prabu', 'ida sang prabu', 'Sang prabu', 'prabu']",Protagonist,3,Nanging I Titih nongos di selagan dingding anake agung .,0,85.0,Ditu ia kapepekan amah maan ngisep rah anake agung kanti mokoh .,Dening ia ngiwasin I Tuma mokoh lantas ia kema ngalih I Tuma .,Ditu ia kapepekan amah maan ngisep rah anake agung kanti mokoh . [SEP] Nanging I Titih nongos di selagan dingding anake agung . [SEP] Dening ia ngiwasin I Tuma mokoh lantas ia kema ngalih I Tuma .,0
93,Tokoh-2,"['sang prabu', 'ida sang prabu', 'Sang prabu', 'prabu']",Protagonist,13,Eda pesan cai ngulurin lobhan keneh caine .,0,85.0,Kewala ene ingetang pitutur bapane .,Anake ane loba tusing buungan lakar nepukin sengkala .,Kewala ene ingetang pitutur bapane . [SEP] Eda pesan cai ngulurin lobhan keneh caine . [SEP] Anake ane loba tusing buungan lakar nepukin sengkala .,0
93,Tokoh-2,"['sang prabu', 'ida sang prabu', 'Sang prabu', 'prabu']",Protagonist,15,Lenan teken ento tusing pesan dadi iri hati kerana doyan liu ngelah musuh .,0,85.0,Anake ane loba tusing buungan lakar nepukin sengkala .,Apang cai bisa malajahang kadharman .,Anake ane loba tusing buungan lakar nepukin sengkala . [SEP] Lenan teken ento tusing pesan dadi iri hati kerana doyan liu ngelah musuh . [SEP] Apang cai bisa malajahang kadharman .,0
93,Tokoh-2,"['sang prabu', 'ida sang prabu', 'Sang prabu', 'prabu']",Protagonist,22,Ngomong I Tuma Ih Tittih eda malu ngutgut ida anake agung .,0,85.0,Saget I Titih lakar ngutgut .,Kerana ida tonden sirep .,Saget I Titih lakar ngutgut . [SEP] Ngomong I Tuma Ih Tittih eda malu ngutgut ida anake agung . [SEP] Kerana ida tonden sirep .,0
93,Tokoh-2,"['sang prabu', 'ida sang prabu', 'Sang prabu', 'prabu']",Protagonist,26,Ditu ida ngandikang parekanne ngeliin I Titih .,0,85.0,Ida anake agung tengkejut lantas matangi .,Parekanne lantas ngeliin .,Ida anake agung tengkejut lantas matangi . [SEP] Ditu ida ngandikang parekanne ngeliin I Titih . [SEP] Parekanne lantas ngeliin .,0
93,Tokoh-2,"['sang prabu', 'ida sang prabu', 'Sang prabu', 'prabu']",Protagonist,27,Parekanne lantas ngeliin .,0,85.0,Ditu ida ngandikang parekanne ngeliin I Titih .,Mara kebitanga di batan tilame tepukina I Titih lua muani lantas matianga .,Ditu ida ngandikang parekanne ngeliin I Titih . [SEP] Parekanne lantas ngeliin . [SEP] Mara kebitanga di batan tilame tepukina I Titih lua muani lantas matianga .,0
93,Tokoh-2,"['sang prabu', 'ida sang prabu', 'Sang prabu', 'prabu']",Protagonist,28,Mara kebitanga di batan tilame tepukina I Titih lua muani lantas matianga .,0,85.0,Parekanne lantas ngeliin .,Buin alih-alihina tepukina I Tuma di lepitan kasure .,Parekanne lantas ngeliin . [SEP] Mara kebitanga di batan tilame tepukina I Titih lua muani lantas matianga . [SEP] Buin alih-alihina tepukina I Tuma di lepitan kasure .,0
93,Tokoh-2,"['sang prabu', 'ida sang prabu', 'Sang prabu', 'prabu']",Protagonist,30,Ditu lantas matianga .,0,85.0,Buin alih-alihina tepukina I Tuma di lepitan kasure .,Pamragat mati I Tuma ajaka I Titih .,Buin alih-alihina tepukina I Tuma di lepitan kasure . [SEP] Ditu lantas matianga . [SEP] Pamragat mati I Tuma ajaka I Titih .,0
93,Tokoh-2,"['sang prabu', 'ida sang prabu', 'Sang prabu', 'prabu']",Protagonist,34,,0,85.0,,,,0
93,Tokoh-2,"['sang prabu', 'ida sang prabu', 'Sang prabu', 'prabu']",Protagonist,47,,0,85.0,,,,0
93,Tokoh-2,"['sang prabu', 'ida sang prabu', 'Sang prabu', 'prabu']",Protagonist,48,,0,85.0,,,,0
93,Tokoh-3,"['Ki Patih Bandeswarya', 'KI patih Bandeswarya', 'KI Bandeswarya']",Protagonist,6,Sinah jerone kapepekan ajeng-ajengan .,0,65.0,Satekede ditu I Titih matedoh ngomong Inggih jero gede angob pisan titiang ngantenang jerone wibuh .,Nanging titiang setata kakirangan amah kantos titiang berag sapuniki .,Satekede ditu I Titih matedoh ngomong Inggih jero gede angob pisan titiang ngantenang jerone wibuh . [SEP] Sinah jerone kapepekan ajeng-ajengan . [SEP] Nanging titiang setata kakirangan amah kantos titiang berag sapuniki .,0
93,Tokoh-3,"['Ki Patih Bandeswarya', 'KI patih Bandeswarya', 'KI Bandeswarya']",Protagonist,7,Nanging titiang setata kakirangan amah kantos titiang berag sapuniki .,0,65.0,Sinah jerone kapepekan ajeng-ajengan .,Yan wantah jerone ledang titiang sareng iriki .,Sinah jerone kapepekan ajeng-ajengan . [SEP] Nanging titiang setata kakirangan amah kantos titiang berag sapuniki . [SEP] Yan wantah jerone ledang titiang sareng iriki .,0
93,Tokoh-3,"['Ki Patih Bandeswarya', 'KI patih Bandeswarya', 'KI Bandeswarya']",Protagonist,8,Yan wantah jerone ledang titiang sareng iriki .,0,65.0,Nanging titiang setata kakirangan amah kantos titiang berag sapuniki .,Mangda titiang dados sisian jerone .,Nanging titiang setata kakirangan amah kantos titiang berag sapuniki . [SEP] Yan wantah jerone ledang titiang sareng iriki . [SEP] Mangda titiang dados sisian jerone .,0
93,Tokoh-3,"['Ki Patih Bandeswarya', 'KI patih Bandeswarya', 'KI Bandeswarya']",Protagonist,12,Kewala ene ingetang pitutur bapane .,0,65.0,Masaut I Tuma Ih Titih lamun suba pituwi saja buka omong caine bapa nyak ngajak cai dini .,Eda pesan cai ngulurin lobhan keneh caine .,Masaut I Tuma Ih Titih lamun suba pituwi saja buka omong caine bapa nyak ngajak cai dini . [SEP] Kewala ene ingetang pitutur bapane . [SEP] Eda pesan cai ngulurin lobhan keneh caine .,0
93,Tokoh-3,"['Ki Patih Bandeswarya', 'KI patih Bandeswarya', 'KI Bandeswarya']",Protagonist,14,Anake ane loba tusing buungan lakar nepukin sengkala .,0,65.0,Eda pesan cai ngulurin lobhan keneh caine .,Lenan teken ento tusing pesan dadi iri hati kerana doyan liu ngelah musuh .,Eda pesan cai ngulurin lobhan keneh caine . [SEP] Anake ane loba tusing buungan lakar nepukin sengkala . [SEP] Lenan teken ento tusing pesan dadi iri hati kerana doyan liu ngelah musuh .,0
93,Tokoh-3,"['Ki Patih Bandeswarya', 'KI patih Bandeswarya', 'KI Bandeswarya']",Protagonist,15,Lenan teken ento tusing pesan dadi iri hati kerana doyan liu ngelah musuh .,0,65.0,Anake ane loba tusing buungan lakar nepukin sengkala .,Apang cai bisa malajahang kadharman .,Anake ane loba tusing buungan lakar nepukin sengkala . [SEP] Lenan teken ento tusing pesan dadi iri hati kerana doyan liu ngelah musuh . [SEP] Apang cai bisa malajahang kadharman .,0
93,Tokoh-3,"['Ki Patih Bandeswarya', 'KI patih Bandeswarya', 'KI Bandeswarya']",Protagonist,17,Keto pamunyinne I Tuma teken I Titih .,0,65.0,Apang cai bisa malajahang kadharman .,Jani suba ia makakasihan .,Apang cai bisa malajahang kadharman . [SEP] Keto pamunyinne I Tuma teken I Titih . [SEP] Jani suba ia makakasihan .,0
93,Tokoh-3,"['Ki Patih Bandeswarya', 'KI patih Bandeswarya', 'KI Bandeswarya']",Protagonist,23,Kerana ida tonden sirep .,0,65.0,Ngomong I Tuma Ih Tittih eda malu ngutgut ida anake agung .,Nanging I Titih bengkung tusing dadi orahin lantas ia sahasa ngutgut ida anake agung .,Ngomong I Tuma Ih Tittih eda malu ngutgut ida anake agung . [SEP] Kerana ida tonden sirep . [SEP] Nanging I Titih bengkung tusing dadi orahin lantas ia sahasa ngutgut ida anake agung .,0
93,Tokoh-4,['para punggawa'],Protagonist,7,Nanging titiang setata kakirangan amah kantos titiang berag sapuniki .,0,10.0,Sinah jerone kapepekan ajeng-ajengan .,Yan wantah jerone ledang titiang sareng iriki .,Sinah jerone kapepekan ajeng-ajengan . [SEP] Nanging titiang setata kakirangan amah kantos titiang berag sapuniki . [SEP] Yan wantah jerone ledang titiang sareng iriki .,0
93,Tokoh-5,['para tanda mantri'],Protagonist,7,Nanging titiang setata kakirangan amah kantos titiang berag sapuniki .,0,10.0,Sinah jerone kapepekan ajeng-ajengan .,Yan wantah jerone ledang titiang sareng iriki .,Sinah jerone kapepekan ajeng-ajengan . [SEP] Nanging titiang setata kakirangan amah kantos titiang berag sapuniki . [SEP] Yan wantah jerone ledang titiang sareng iriki .,0
93,Tokoh-6,['Ni Diah Tantri'],Protagonist,8,Yan wantah jerone ledang titiang sareng iriki .,0,98.0,Nanging titiang setata kakirangan amah kantos titiang berag sapuniki .,Mangda titiang dados sisian jerone .,Nanging titiang setata kakirangan amah kantos titiang berag sapuniki . [SEP] Yan wantah jerone ledang titiang sareng iriki . [SEP] Mangda titiang dados sisian jerone .,0
93,Tokoh-6,['Ni Diah Tantri'],Protagonist,10,Titiang pacang ngiring sapituduh jerone .,0,98.0,Mangda titiang dados sisian jerone .,Masaut I Tuma Ih Titih lamun suba pituwi saja buka omong caine bapa nyak ngajak cai dini .,Mangda titiang dados sisian jerone . [SEP] Titiang pacang ngiring sapituduh jerone . [SEP] Masaut I Tuma Ih Titih lamun suba pituwi saja buka omong caine bapa nyak ngajak cai dini .,0
93,Tokoh-6,['Ni Diah Tantri'],Protagonist,11,Masaut I Tuma Ih Titih lamun suba pituwi saja buka omong caine bapa nyak ngajak cai dini .,0,98.0,Titiang pacang ngiring sapituduh jerone .,Kewala ene ingetang pitutur bapane .,Titiang pacang ngiring sapituduh jerone . [SEP] Masaut I Tuma Ih Titih lamun suba pituwi saja buka omong caine bapa nyak ngajak cai dini . [SEP] Kewala ene ingetang pitutur bapane .,0
93,Tokoh-6,['Ni Diah Tantri'],Protagonist,19,I Titih lega pesan kenehne dadi sisian I Tuma .,0,98.0,Jani suba ia makakasihan .,Sedek dina anu ida anake agung merem-mereman .,Jani suba ia makakasihan . [SEP] I Titih lega pesan kenehne dadi sisian I Tuma . [SEP] Sedek dina anu ida anake agung merem-mereman .,0
93,Tokoh-6,['Ni Diah Tantri'],Protagonist,20,Sedek dina anu ida anake agung merem-mereman .,0,98.0,I Titih lega pesan kenehne dadi sisian I Tuma .,Saget I Titih lakar ngutgut .,I Titih lega pesan kenehne dadi sisian I Tuma . [SEP] Sedek dina anu ida anake agung merem-mereman . [SEP] Saget I Titih lakar ngutgut .,0
93,Tokoh-6,['Ni Diah Tantri'],Protagonist,22,Ngomong I Tuma Ih Tittih eda malu ngutgut ida anake agung .,0,98.0,Saget I Titih lakar ngutgut .,Kerana ida tonden sirep .,Saget I Titih lakar ngutgut . [SEP] Ngomong I Tuma Ih Tittih eda malu ngutgut ida anake agung . [SEP] Kerana ida tonden sirep .,0
93,Tokoh-6,['Ni Diah Tantri'],Protagonist,25,Ida anake agung tengkejut lantas matangi .,0,98.0,Nanging I Titih bengkung tusing dadi orahin lantas ia sahasa ngutgut ida anake agung .,Ditu ida ngandikang parekanne ngeliin I Titih .,Nanging I Titih bengkung tusing dadi orahin lantas ia sahasa ngutgut ida anake agung . [SEP] Ida anake agung tengkejut lantas matangi . [SEP] Ditu ida ngandikang parekanne ngeliin I Titih .,0
93,Tokoh-6,['Ni Diah Tantri'],Protagonist,27,Parekanne lantas ngeliin .,0,98.0,Ditu ida ngandikang parekanne ngeliin I Titih .,Mara kebitanga di batan tilame tepukina I Titih lua muani lantas matianga .,Ditu ida ngandikang parekanne ngeliin I Titih . [SEP] Parekanne lantas ngeliin . [SEP] Mara kebitanga di batan tilame tepukina I Titih lua muani lantas matianga .,0
93,Tokoh-6,['Ni Diah Tantri'],Protagonist,28,Mara kebitanga di batan tilame tepukina I Titih lua muani lantas matianga .,0,98.0,Parekanne lantas ngeliin .,Buin alih-alihina tepukina I Tuma di lepitan kasure .,Parekanne lantas ngeliin . [SEP] Mara kebitanga di batan tilame tepukina I Titih lua muani lantas matianga . [SEP] Buin alih-alihina tepukina I Tuma di lepitan kasure .,0
93,Tokoh-6,['Ni Diah Tantri'],Protagonist,30,Ditu lantas matianga .,0,98.0,Buin alih-alihina tepukina I Tuma di lepitan kasure .,Pamragat mati I Tuma ajaka I Titih .,Buin alih-alihina tepukina I Tuma di lepitan kasure . [SEP] Ditu lantas matianga . [SEP] Pamragat mati I Tuma ajaka I Titih .,0
93,Tokoh-6,['Ni Diah Tantri'],Protagonist,31,Pamragat mati I Tuma ajaka I Titih .,0,98.0,Ditu lantas matianga .,Keto katuturan anake ane loba tusing bisa ngeret indria tan urungan lakar nepukin sengkala .,Ditu lantas matianga . [SEP] Pamragat mati I Tuma ajaka I Titih . [SEP] Keto katuturan anake ane loba tusing bisa ngeret indria tan urungan lakar nepukin sengkala .,0
93,Tokoh-6,['Ni Diah Tantri'],Protagonist,35,,0,98.0,,,,0
93,Tokoh-6,['Ni Diah Tantri'],Protagonist,36,,0,98.0,,,,0
93,Tokoh-7,['para wikune'],Protagonist,10,Titiang pacang ngiring sapituduh jerone .,0,6.0,Mangda titiang dados sisian jerone .,Masaut I Tuma Ih Titih lamun suba pituwi saja buka omong caine bapa nyak ngajak cai dini .,Mangda titiang dados sisian jerone . [SEP] Titiang pacang ngiring sapituduh jerone . [SEP] Masaut I Tuma Ih Titih lamun suba pituwi saja buka omong caine bapa nyak ngajak cai dini .,0
93,Tokoh-9,['biange'],Protagonist,20,Sedek dina anu ida anake agung merem-mereman .,0,8.0,I Titih lega pesan kenehne dadi sisian I Tuma .,Saget I Titih lakar ngutgut .,I Titih lega pesan kenehne dadi sisian I Tuma . [SEP] Sedek dina anu ida anake agung merem-mereman . [SEP] Saget I Titih lakar ngutgut .,0
